Index	Version	Book	Chapter	Verse	Text
15	OEB	Psalms	9	9	So the LORD  proves a haven to the oppressed,
15	OEB	Psalms	9	10	Well may they trust you who know your name,
15	OEB	Psalms	9	11	Sing praise to the LORD, whose home is in Zion,
15	OEB	Psalms	9	12	As avenger of blood, he keeps them in mind,
15	OEB	Psalms	9	13	Show me favor, LORD,
15	OEB	Psalms	9	14	so I may, in your help exulting,
15	OEB	Psalms	9	15	The nations are sunk in the pit which they made,
15	OEB	Psalms	9	16	The LORD  is revealed in the judgment he wrought,
15	OEB	Psalms	9	17	Let the wicked depart to Sheol,
15	OEB	Psalms	9	18	For the needy will not be always forgotten,
15	OEB	Psalms	9	19	Arise, LORD ; don’t let them triumph:
15	OEB	Psalms	9	20	Strike them with fear, LORD :
15	OEB	Psalms	10	1	Why do you stand, LORD, so far away,
15	OEB	Psalms	10	2	The wicked, in their pride, are pursuing the helpless:
15	OEB	Psalms	10	3	For the wicked boasts of their wanton greed;
15	OEB	Psalms	10	4	in wicked pride, thinks:
15	OEB	Psalms	10	5	Never a season that they do not prosper;
15	OEB	Psalms	10	6	Each says in their heart,
15	OEB	Psalms	10	7	Their mouths are full of deceit and oppression:
15	OEB	Psalms	10	8	Lying in secret in some village ambush,
15	OEB	Psalms	10	9	Like a lion that lurks in a secret lair
15	OEB	Psalms	10	10	Their victims are crushed,
15	OEB	Psalms	10	11	The wicked say in their hearts
15	OEB	Psalms	10	12	Arise, LORD, lift up your hand,
15	OEB	Psalms	10	13	Why do the wicked treat God with contempt,
15	OEB	Psalms	10	14	You have seen the trouble and sorrow;
15	OEB	Psalms	10	15	Break the arm of the wicked and evil:
15	OEB	Psalms	10	16	The LORD  is king forever and ever:
15	OEB	Psalms	10	17	LORD, you have heard the desire of the humble,
15	OEB	Psalms	10	18	rights you have won for the crushed and the orphan,
15	OEB	Psalms	11	1	In the LORD  I take refuge.
15	OEB	Psalms	11	2	“See! The wicked are bending the bow,
15	OEB	Psalms	11	3	In this tearing down of foundations
15	OEB	Psalms	11	4	The LORD  in his holy temple,
15	OEB	Psalms	11	5	The LORD  examines the righteous and wicked,
15	OEB	Psalms	11	6	On the wicked he rains coals of fire and brimstone,
15	OEB	Psalms	11	7	For the LORD  is just, and justice he loves;
15	OEB	Psalms	12	1	Help, LORD, for the good are all gone,
15	OEB	Psalms	12	2	One lies to another, speaking empty lies,
15	OEB	Psalms	12	3	May the LORD  cut off all the flattering lips,
15	OEB	Psalms	12	4	they declare, “Our tongue is our strength,
15	OEB	Psalms	12	5	“The poor are despoiled, and the needy are sighing;
15	OEB	Psalms	12	6	The words of the LORD  are words that are pure,
15	OEB	Psalms	12	7	You will keep us, LORD,
15	OEB	Psalms	12	8	in a world where the wicked prowl,
15	OEB	Psalms	13	1	How long, LORD, will you forget me forever?
15	OEB	Psalms	13	2	How long must I nurse grief inside me,
15	OEB	Psalms	13	3	Look at me, answer me, LORD  my God.
15	OEB	Psalms	13	4	lest my enemies claim to have triumphed,
15	OEB	Psalms	13	5	But I trust in your kindness:
15	OEB	Psalms	13	6	I will sing to the LORD  who was good to me.
15	OEB	Psalms	14	1	Fools say in their heart,
15	OEB	Psalms	14	2	From heaven the LORD  looks out
15	OEB	Psalms	14	3	But all have turned bad,
15	OEB	Psalms	14	4	Have they learned their lesson,
15	OEB	Psalms	14	5	Sore afraid will they be;
15	OEB	Psalms	14	6	you may mock the plans of the poor,
15	OEB	Psalms	14	7	If only help from Zion
15	OEB	Psalms	15	1	LORD, who can be guest in your tent?
15	OEB	Psalms	15	2	The person whose walk is blameless,
15	OEB	Psalms	15	3	on whose tongue there sits no slander,
15	OEB	Psalms	15	4	nor cruelly insult a neighbor,
15	OEB	Psalms	15	5	whose money is lent without interest,
15	OEB	Psalms	16	1	Keep me, O God, for in you I take refuge.
15	OEB	Psalms	16	2	I said to the LORD, “You are my LORD,
15	OEB	Psalms	16	3	Those who are holy in the land,
15	OEB	Psalms	16	4	Those who choose other gods
15	OEB	Psalms	16	5	The LORD  is my share and my portion,
15	OEB	Psalms	16	6	The boundary lines of my life
15	OEB	Psalms	16	7	I praise the LORD  for his counsel,
15	OEB	Psalms	16	8	I keep the LORD  always in mind:
15	OEB	Psalms	16	9	So my heart is glad, there is joy inside me;
15	OEB	Psalms	16	10	For you will not give me up to Sheol
15	OEB	Psalms	16	11	You will show me the path that leads to life,
15	OEB	Psalms	17	1	Listen, O LORD, to my innocence;
15	OEB	Psalms	17	2	Let my vindication come from you,
15	OEB	Psalms	17	3	When you test my heart when you visit at night,
15	OEB	Psalms	17	4	I gave earnest heed to the words of your lips.
15	OEB	Psalms	17	5	My steps have held fast to the paths of your precepts
15	OEB	Psalms	17	6	So I call you, O God, with assurance of answer;
15	OEB	Psalms	17	7	Show your marvelous love, you who save from enemies
15	OEB	Psalms	17	8	Keep me as the apple of the eye,
15	OEB	Psalms	17	9	From wicked people who do me violence,
15	OEB	Psalms	17	10	They have closed their hearts to pity,
15	OEB	Psalms	17	11	Now they dog us at every step,
15	OEB	Psalms	17	12	like a lion, longing to tear,
15	OEB	Psalms	17	13	Arise, LORD, face them and fell them.
15	OEB	Psalms	17	14	by your hand, O LORD, from those –
15	OEB	Psalms	17	15	In my innocence I will see your face,
15	OEB	Psalms	18	1	I love you, O LORD, my strength.
15	OEB	Psalms	18	2	The LORD  is my rock, my fortress, deliverer,
15	OEB	Psalms	18	3	Worthy of praise is the LORD  whom I call on,
15	OEB	Psalms	18	4	The waves of death broke about me,
15	OEB	Psalms	18	5	Sheol threw cords around me,
15	OEB	Psalms	18	6	In distress I cried to the LORD,
15	OEB	Psalms	18	7	Then the earth shook and quaked,
15	OEB	Psalms	18	8	Smoke went up from his nostrils,
15	OEB	Psalms	18	9	Then he bent the sky and came down,
15	OEB	Psalms	18	10	He rode on a cherub and flew,
15	OEB	Psalms	18	11	with his screen of darkness about him,
15	OEB	Psalms	18	12	At the radiance before him there passed
15	OEB	Psalms	18	13	The LORD  thundered from heaven,
15	OEB	Psalms	18	14	He shot his arrows and scattered them,
15	OEB	Psalms	18	15	The channels of the sea were revealed,
15	OEB	Psalms	18	16	He stretched from on high, he seized me,
15	OEB	Psalms	18	17	and saved me from those who hated me –
15	OEB	Psalms	18	18	In my day of distress they assailed me,
15	OEB	Psalms	18	19	To a spacious place he brought me,
15	OEB	Psalms	18	20	The LORD  repays my innocence,
15	OEB	Psalms	18	21	For I kept the ways of the LORD,
15	OEB	Psalms	18	22	His commandments were all before me,
15	OEB	Psalms	18	23	And I was blameless before him,
15	OEB	Psalms	18	24	So the LORD  repaid my innocence,
15	OEB	Psalms	18	25	With the loyal you are loyal,
15	OEB	Psalms	18	26	With the pure you show yourself pure,
15	OEB	Psalms	18	27	For the lowly people you save,
15	OEB	Psalms	18	28	You are my lamp, LORD,
15	OEB	Psalms	18	29	With you I can storm a rampart,
15	OEB	Psalms	18	30	As for God, his way is perfect;
15	OEB	Psalms	18	31	For who is God but the LORD ?
15	OEB	Psalms	18	32	The God who arms me with strength,
15	OEB	Psalms	18	33	He made my feet like hinds’ feet,
15	OEB	Psalms	18	34	He taught my hands how to fight,
15	OEB	Psalms	18	35	The shield of your help you gave me,
15	OEB	Psalms	18	36	In your strength I took giant strides,
15	OEB	Psalms	18	37	So I chased the foe till I caught them,
15	OEB	Psalms	18	38	I smashed them, they could not rise,
15	OEB	Psalms	18	39	You did arm me with strength for war,
15	OEB	Psalms	18	40	You made my foes turn their back to me,
15	OEB	Psalms	18	41	They cried for help, but none saved them;
15	OEB	Psalms	18	42	I beat them like dust of the market-place,
15	OEB	Psalms	18	43	From the strife of the peoples you saved me,
15	OEB	Psalms	18	44	On the instant they hear, they obey me,
15	OEB	Psalms	18	45	Foreigners lose courage,
15	OEB	Psalms	18	46	The LORD  is alive! Blest be my rock!
15	OEB	Psalms	18	47	The God who gave me revenge,
15	OEB	Psalms	18	48	who saved me from angry foes,
15	OEB	Psalms	18	49	For this I will praise you among the nations,
15	OEB	Psalms	18	50	for great triumphs he grants to his king,
15	OEB	Psalms	19	1	The heavens declare God’s glory,
15	OEB	Psalms	19	2	Day tells it to day,
15	OEB	Psalms	19	3	without speaking, without words;
15	OEB	Psalms	19	4	But through all the world their voice carries
15	OEB	Psalms	19	5	it comes out like a bridegroom from his bridal chamber,
15	OEB	Psalms	19	6	From one end of the heavens it rises,
15	OEB	Psalms	19	7	The law of the LORD  is perfect,
15	OEB	Psalms	19	8	The behests of the LORD  are right,
15	OEB	Psalms	19	9	The fear of the LORD  is clean,
15	OEB	Psalms	19	10	More precious are they than gold –
15	OEB	Psalms	19	11	By them is your servant warned;
15	OEB	Psalms	19	12	Who can know their flaws?
15	OEB	Psalms	19	13	Keep your servant from wilful sins –
15	OEB	Psalms	19	14	May the words of my mouth and the thoughts of my heart
15	OEB	Psalms	20	1	The LORD  answer you in the day of distress,
15	OEB	Psalms	20	2	sending you help from the temple,
15	OEB	Psalms	20	3	All your meal-offerings may he remember,
15	OEB	Psalms	20	4	May he grant you your heart’s desire,
15	OEB	Psalms	20	5	We will shout then for joy at your victory,
15	OEB	Psalms	20	6	Now I am sure that the LORD
15	OEB	Psalms	20	7	Some in chariots are strong, some in horses;
15	OEB	Psalms	20	8	They will totter and fall,
15	OEB	Psalms	20	9	Give victory, LORD, to the king,
15	OEB	Psalms	21	1	The king rejoices, LORD, in your might,
15	OEB	Psalms	21	2	You have granted to him his heart’s desire,
15	OEB	Psalms	21	3	You came to meet him with rich blessings,
15	OEB	Psalms	21	4	He asked you for life, you gave it –
15	OEB	Psalms	21	5	Great is his glory because of your help,
15	OEB	Psalms	21	6	For you make him most blessed forever,
15	OEB	Psalms	21	7	For the king puts always his trust in the LORD ;
15	OEB	Psalms	21	8	Your hand will reach all your foes,
15	OEB	Psalms	21	9	You will make them like a furnace of fire,
15	OEB	Psalms	21	10	You will sweep their offspring from the earth,
15	OEB	Psalms	21	11	When they scheme against you
15	OEB	Psalms	21	12	For you aim your bow at their faces,
15	OEB	Psalms	21	13	Be exalted, LORD, in your strength,
15	OEB	Psalms	22	1	My God, my God, why have you left me,
15	OEB	Psalms	22	2	I cry in the day, you do not answer,
15	OEB	Psalms	22	3	You are the Holy One,
15	OEB	Psalms	22	4	In you our ancestors trusted,
15	OEB	Psalms	22	5	They cried to you, and found safety,
15	OEB	Psalms	22	6	But I am a worm, not a person;
15	OEB	Psalms	22	7	All who see me mock me,
15	OEB	Psalms	22	8	“He relies on the LORD ; let him save him.
15	OEB	Psalms	22	9	But you drew me from the womb,
15	OEB	Psalms	22	10	On your care was I cast from my very birth,
15	OEB	Psalms	22	11	Be not far from me, for trouble is nigh,
15	OEB	Psalms	22	12	I am circled by many bulls,
15	OEB	Psalms	22	13	who face me with gaping jaws,
15	OEB	Psalms	22	14	Poured out am I like water,
15	OEB	Psalms	22	15	My palate is dry as a sherd,
15	OEB	Psalms	22	16	For dogs are round about me,
15	OEB	Psalms	22	17	I can count my bones, every one.
15	OEB	Psalms	22	18	They divide my garments among them,
15	OEB	Psalms	22	19	But you, O LORD, be not far,
15	OEB	Psalms	22	20	Deliver my life from the sword
15	OEB	Psalms	22	21	Save me from the jaws of the lion,
15	OEB	Psalms	22	22	I will tell of your fame to my kindred,
15	OEB	Psalms	22	23	Praise the LORD, you who fear him.
15	OEB	Psalms	22	24	For he has not despised nor abhorred
15	OEB	Psalms	22	25	Of you is my praise in the great congregation;
15	OEB	Psalms	22	26	The afflicted will eat to their heart’s desire,
15	OEB	Psalms	22	27	All will call it to mind, to the ends of the earth,
15	OEB	Psalms	22	28	For the kingdom belongs to the LORD :
15	OEB	Psalms	22	29	To him will bow down all who sleep in the earth,
15	OEB	Psalms	22	30	My descendants will tell of the LORD
15	OEB	Psalms	22	31	they will declare his righteousness
15	OEB	Psalms	23	1	The LORD  is my shepherd: I am never in need.
15	OEB	Psalms	23	2	He lays me down in green pastures.
15	OEB	Psalms	23	3	he refreshes my life.
15	OEB	Psalms	23	4	And when my way lies through a valley of gloom,
15	OEB	Psalms	23	5	You spread a table for me
15	OEB	Psalms	23	6	Surely goodness and love will pursue me –
15	OEB	Psalms	24	1	The earth is the LORD ’s and all that it holds,
15	OEB	Psalms	24	2	For he founded it on the seas,
15	OEB	Psalms	24	3	Who may ascend the hill of the LORD ?
15	OEB	Psalms	24	4	The clean of hands, the pure of heart,
15	OEB	Psalms	24	5	they win from the LORD  a blessing:
15	OEB	Psalms	24	6	Such must be those who resort to him,
15	OEB	Psalms	24	7	Lift high your heads, you gates –
15	OEB	Psalms	24	8	“Who is the glorious king?”
15	OEB	Psalms	24	9	Lift high your heads, you gates –
15	OEB	Psalms	24	10	“Who is the glorious king?”
15	OEB	Psalms	25	1	To you, O LORD, I lift up my heart:
15	OEB	Psalms	25	2	In you I trust, put me not to shame;
15	OEB	Psalms	25	3	None will be shamed who wait for you,
15	OEB	Psalms	25	4	Make me, O LORD, to know your ways:
15	OEB	Psalms	25	5	In your faithfulness guide me and teach me,
15	OEB	Psalms	25	6	Remember your pity, O LORD, and your kindness,
15	OEB	Psalms	25	7	Do not remember the sins of my youth;
15	OEB	Psalms	25	8	Good is the LORD  and upright,
15	OEB	Psalms	25	9	The humble he guides in the right,
15	OEB	Psalms	25	10	All his ways are loving and loyal
15	OEB	Psalms	25	11	Be true to your name LORD,
15	OEB	Psalms	25	12	Who then is the person who fears the LORD ?
15	OEB	Psalms	25	13	They will live in prosperity,
15	OEB	Psalms	25	14	The LORD  gives guidance to those who fear him,
15	OEB	Psalms	25	15	My eyes are ever toward the LORD,
15	OEB	Psalms	25	16	Turn to me with your favor,
15	OEB	Psalms	25	17	In my heart are strain and storm;
15	OEB	Psalms	25	18	Look on my misery and trouble,
15	OEB	Psalms	25	19	look on my foes oh, so many!
15	OEB	Psalms	25	20	Deliver me, keep me, and shame not
15	OEB	Psalms	25	21	May integrity and innocence preserve me,
15	OEB	Psalms	25	22	Redeem Israel, O God,
15	OEB	Psalms	26	1	Defend me, O LORD, for my walk has been blameless;
15	OEB	Psalms	26	2	Examine me, LORD, and test me;
15	OEB	Psalms	26	3	For your love is before my eyes,
15	OEB	Psalms	26	4	I never sat down with the worthless,
15	OEB	Psalms	26	5	I hate the assembly of knaves,
15	OEB	Psalms	26	6	but, with hands washed in innocence,
15	OEB	Psalms	26	7	singing loud songs of thanks,
15	OEB	Psalms	26	8	O LORD, I love your house,
15	OEB	Psalms	26	9	Do not gather me up with sinners;
15	OEB	Psalms	26	10	whose hands are stained with villainy,
15	OEB	Psalms	26	11	But my walk is blameless!
15	OEB	Psalms	26	12	My foot stands on even ground,
15	OEB	Psalms	27	1	The LORD  is my light and my savior;
15	OEB	Psalms	27	2	When the wicked drew near to assail me
15	OEB	Psalms	27	3	Though against me a host should encamp,
15	OEB	Psalms	27	4	One thing have I asked of the LORD,
15	OEB	Psalms	27	5	For he will hide me in his shelter
15	OEB	Psalms	27	6	And now that my head he has lifted
15	OEB	Psalms	27	7	Hear, O LORD, my loud cry,
15	OEB	Psalms	27	8	My heart has said to you,
15	OEB	Psalms	27	9	Hide not your face from me,
15	OEB	Psalms	27	10	for father and mother have left me;
15	OEB	Psalms	27	11	Teach me your way, O LORD :
15	OEB	Psalms	27	12	Give me not up, O LORD,
15	OEB	Psalms	27	13	Firm is the faith I cherish,
15	OEB	Psalms	27	14	Let your heart be courageous and strong,
15	OEB	Psalms	28	1	Unto you, O LORD, do I cry;
15	OEB	Psalms	28	2	Hear my loud entreaty,
15	OEB	Psalms	28	3	Take me not off with the wicked,
15	OEB	Psalms	28	4	Give them as they have done,
15	OEB	Psalms	28	5	They are blind to all that the LORD  does,
15	OEB	Psalms	28	6	Blest be the LORD, who has heard
15	OEB	Psalms	28	7	The LORD  is my strength and my shield;
15	OEB	Psalms	28	8	The LORD  is the strength of his people,
15	OEB	Psalms	28	9	O save your people,
15	OEB	Psalms	29	1	Ascribe to the LORD, you heavenly beings,
15	OEB	Psalms	29	2	Ascribe to the LORD  the glory he manifests:
15	OEB	Psalms	29	3	The LORD ’s voice peals on the waters.
15	OEB	Psalms	29	4	The LORD ’s voice sounds with strength,
15	OEB	Psalms	29	5	The LORD ’s voice breaks the cedars,
15	OEB	Psalms	29	6	making Lebanon dance like a calf,
15	OEB	Psalms	29	7	The LORD ’s voice hews out flames of fire.
15	OEB	Psalms	29	8	The LORD ’s voice rends the desert,
15	OEB	Psalms	29	9	The LORD ’s voice whirls the oaks,
15	OEB	Psalms	29	10	The LORD  was king at the flood,
15	OEB	Psalms	29	11	The LORD  gives strength to his people,
15	OEB	Psalms	30	1	I will extol you, O LORD,
15	OEB	Psalms	30	2	I cried to you for help,
15	OEB	Psalms	30	3	You have brought me up, LORD, from Sheol,
15	OEB	Psalms	30	4	Sing praise to the LORD, faithful people;
15	OEB	Psalms	30	5	For his anger lasts only a moment,
15	OEB	Psalms	30	6	When all went well, I imagined
15	OEB	Psalms	30	7	For by your favor, O LORD,
15	OEB	Psalms	30	8	Then to you, LORD, I cried,
15	OEB	Psalms	30	9	“What profit is there in my blood,
15	OEB	Psalms	30	10	Hear, LORD, and show me your favor,
15	OEB	Psalms	30	11	You have turned my mourning to dancing;
15	OEB	Psalms	30	12	that unceasingly I should sing your praise,
15	OEB	Psalms	31	1	In you, O LORD, I take refuge;
15	OEB	Psalms	31	2	incline to me your ear.
15	OEB	Psalms	31	3	For my rock and my fortress are you;
15	OEB	Psalms	31	4	Draw me out of the net they have hid for me,
15	OEB	Psalms	31	5	Into your hand I commend my spirit:
15	OEB	Psalms	31	6	I hate those devoted to worthless idols;
15	OEB	Psalms	31	7	I will rejoice and be glad in your love,
15	OEB	Psalms	31	8	You have not given me into the enemy’s hand,
15	OEB	Psalms	31	9	Be gracious to me, LORD, for I am distressed;
15	OEB	Psalms	31	10	For my life is consumed with grief,
15	OEB	Psalms	31	11	The scorn of all my foes,
15	OEB	Psalms	31	12	I am clean forgotten like the dead,
15	OEB	Psalms	31	13	I hear the whispers of many –
15	OEB	Psalms	31	14	But my trust is in you, LORD .
15	OEB	Psalms	31	15	my times are in your hand, save me
15	OEB	Psalms	31	16	Make your face to shine on your servant,
15	OEB	Psalms	31	17	Put me not, O LORD, to shame,
15	OEB	Psalms	31	18	Strike the false lips dumb,
15	OEB	Psalms	31	19	How great is the goodness
15	OEB	Psalms	31	20	In your sheltering wings you hide them
15	OEB	Psalms	31	21	Blest be the LORD
15	OEB	Psalms	31	22	For I had said in panic,
15	OEB	Psalms	31	23	Love the LORD, all you faithful;
15	OEB	Psalms	31	24	Let your hearts be courageous and strong,
15	OEB	Psalms	32	1	Happy those whose transgression is pardoned,
15	OEB	Psalms	32	2	Happy are those, free from falseness of spirit,
15	OEB	Psalms	32	3	When I held my peace, my bones wore away
15	OEB	Psalms	32	4	for day and night did your hand
15	OEB	Psalms	32	5	I began to acknowledge my sin,
15	OEB	Psalms	32	6	For this cause let all who are faithful
15	OEB	Psalms	32	7	For you are my shelter,
15	OEB	Psalms	32	8	“With my eye steadfastly upon you,
15	OEB	Psalms	32	9	Do not be like the horse or the mule,
15	OEB	Psalms	32	10	The godless have many sorrows,
15	OEB	Psalms	32	11	Be glad in the LORD, and rejoice, you righteous;
15	OEB	Psalms	33	1	Shout for joy in the LORD, you righteous:
15	OEB	Psalms	33	2	Give thanks to the LORD  on the lyre,
15	OEB	Psalms	33	3	Sing to him a new song,
15	OEB	Psalms	33	4	For the LORD  is straight in his promise;
15	OEB	Psalms	33	5	Justice and right he loves;
15	OEB	Psalms	33	6	By his word the heavens were made,
15	OEB	Psalms	33	7	He gathers the sea in a bottle,
15	OEB	Psalms	33	8	Let the whole world honor the LORD,
15	OEB	Psalms	33	9	For at his word it came into being,
15	OEB	Psalms	33	10	The LORD  frustrates the designs of the nations,
15	OEB	Psalms	33	11	but the LORD ’s own design will stand forever,
15	OEB	Psalms	33	12	Happy the nation whose God is the LORD,
15	OEB	Psalms	33	13	The LORD  looks down from heaven,
15	OEB	Psalms	33	14	from where he rules he gazes
15	OEB	Psalms	33	15	He fashions the hearts of them all,
15	OEB	Psalms	33	16	It is not by great armies that kings are victorious,
15	OEB	Psalms	33	17	false hope is the war-horse to usher in victory,
15	OEB	Psalms	33	18	See! The eye of the LORD  is on those who fear him,
15	OEB	Psalms	33	19	to deliver their life from death,
15	OEB	Psalms	33	20	We wait for the LORD :
15	OEB	Psalms	33	21	For in him our heart is glad,
15	OEB	Psalms	33	22	Let your kindness, O LORD, be upon us,
15	OEB	Psalms	34	1	I will bless the LORD  at all times,
15	OEB	Psalms	34	2	In the LORD  will my heart make her boast,
15	OEB	Psalms	34	3	O magnify the LORD  with me
15	OEB	Psalms	34	4	I sought the LORD, and, in answer,
15	OEB	Psalms	34	5	Look to him and you will be radiant,
15	OEB	Psalms	34	6	Here is one who was crushed,
15	OEB	Psalms	34	7	The LORD ’s angel encamps
15	OEB	Psalms	34	8	O taste and see that the LORD  is good,
15	OEB	Psalms	34	9	Fear the LORD, all his people,
15	OEB	Psalms	34	10	Even young lions may be poor and hungry,
15	OEB	Psalms	34	11	Come, children, listen to me.
15	OEB	Psalms	34	12	Which of you is desirous of life,
15	OEB	Psalms	34	13	Then guard your tongue from evil,
15	OEB	Psalms	34	14	Depart from evil, and do good;
15	OEB	Psalms	34	15	The eyes of the LORD  are towards the righteous,
15	OEB	Psalms	34	16	The LORD  sets his face against those who do evil,
15	OEB	Psalms	34	17	When righteous cry, they are heard by the LORD,
15	OEB	Psalms	34	18	The LORD  is near to the broken-hearted,
15	OEB	Psalms	34	19	Many misfortunes befall the righteous,
15	OEB	Psalms	34	20	He guards all their bones,
15	OEB	Psalms	34	21	Misfortune will slay the ungodly;
15	OEB	Psalms	34	22	The LORD  ransoms the life of his servants,
15	OEB	Psalms	35	1	Contend, LORD, with those who contend with me,
15	OEB	Psalms	35	2	Grasp shield and buckler,
15	OEB	Psalms	35	3	Draw spear and battle-axe,
15	OEB	Psalms	35	4	Dishonor and shame be on those
15	OEB	Psalms	35	5	As chaff before wind may they be,
15	OEB	Psalms	35	6	Slippery and dark be their way,
15	OEB	Psalms	35	7	For they wantonly hid their net for me,
15	OEB	Psalms	35	8	Upon them may ruin come unawares;
15	OEB	Psalms	35	9	Then I will exult in the LORD,
15	OEB	Psalms	35	10	and all my being will say,
15	OEB	Psalms	35	11	Violent witnesses rise,
15	OEB	Psalms	35	12	Evil for good they requite me,
15	OEB	Psalms	35	13	But when *they* were sick, *I* put on sackcloth,
15	OEB	Psalms	35	14	as if for my friend or my brother.
15	OEB	Psalms	35	15	When I stumbled, they gleefully gathered,
15	OEB	Psalms	35	16	impiously mocking and mocking,
15	OEB	Psalms	35	17	How long, LORD, will you look on?
15	OEB	Psalms	35	18	I will then give you thanks in the great congregation,
15	OEB	Psalms	35	19	Suffer not those to rejoice over me
15	OEB	Psalms	35	20	For it is not peace that they speak
15	OEB	Psalms	35	21	With wide open mouths they shout,
15	OEB	Psalms	35	22	But you have seen, too, O LORD,
15	OEB	Psalms	35	23	Bestir you, awake, for my right
15	OEB	Psalms	35	24	You are just, LORD : win for me justice,
15	OEB	Psalms	35	25	inwardly saying, “Hurrah!
15	OEB	Psalms	35	26	Shame and confusion together
15	OEB	Psalms	35	27	Let such as delight in my cause
15	OEB	Psalms	35	28	Then my tongue will tell of your justice,
15	OEB	Psalms	36	1	Sin whispers within the heart of the wicked,
15	OEB	Psalms	36	2	It flatters them in their eyes
15	OEB	Psalms	36	3	First, their speech becomes wicked and false,
15	OEB	Psalms	36	4	Then they plot deliberate wrong,
15	OEB	Psalms	36	5	Your love, O LORD, touches the heavens,
15	OEB	Psalms	36	6	Your justice is like the great mountains,
15	OEB	Psalms	36	7	How precious your love, O God!
15	OEB	Psalms	36	8	They feast on the fat of your house,
15	OEB	Psalms	36	9	For with you is the fountain of life,
15	OEB	Psalms	36	10	O continue your grace to the faithful,
15	OEB	Psalms	36	11	Let no arrogant foot tread upon me,
15	OEB	Psalms	36	12	There the workers of wrong lie prostrate,
15	OEB	Psalms	37	1	Be not kindled to wrath at the wicked,
15	OEB	Psalms	37	2	for, like grass, they will speedily wither,
15	OEB	Psalms	37	3	Trust in the LORD, and do good;
15	OEB	Psalms	37	4	then the LORD  will be your delight,
15	OEB	Psalms	37	5	Commit your way to the LORD ;
15	OEB	Psalms	37	6	making clear as the light your right,
15	OEB	Psalms	37	7	In silence and patience wait on the LORD .
15	OEB	Psalms	37	8	Desist from anger, abandon wrath:
15	OEB	Psalms	37	9	for evildoers will be cut off,
15	OEB	Psalms	37	10	Yet but a little, and the wicked vanish:
15	OEB	Psalms	37	11	But the humble will have the land,
15	OEB	Psalms	37	12	The wicked plots against the righteous,
15	OEB	Psalms	37	13	the LORD  laughs,
15	OEB	Psalms	37	14	The wicked have drawn the sword, and bent the bow,
15	OEB	Psalms	37	15	but their sword will pierce their own heart,
15	OEB	Psalms	37	16	Better is the righteous person’s little
15	OEB	Psalms	37	17	For the arms of the wicked will be broken,
15	OEB	Psalms	37	18	The LORD  watches over the days of the blameless,
15	OEB	Psalms	37	19	They will not be shamed in the evil time,
15	OEB	Psalms	37	20	Because the wicked will perish:
15	OEB	Psalms	37	21	The wicked must borrow and cannot pay back,
15	OEB	Psalms	37	22	For those blest by the LORD  inherit the land,
15	OEB	Psalms	37	23	The LORD  supports the steps
15	OEB	Psalms	37	24	Though they fall, they will not be cast headlong,
15	OEB	Psalms	37	25	Never, from youth to age,
15	OEB	Psalms	37	26	They are ever lavishly lending,
15	OEB	Psalms	37	27	Turn away from evil and do good
15	OEB	Psalms	37	28	For the LORD  loves justice,
15	OEB	Psalms	37	29	But the land will belong to the righteous,
15	OEB	Psalms	37	30	The mouth of the righteous murmurs wisdom,
15	OEB	Psalms	37	31	The law of their God is in their heart,
15	OEB	Psalms	37	32	The wicked watches the righteous,
15	OEB	Psalms	37	33	But the LORD  leaves them not in their hand:
15	OEB	Psalms	37	34	Wait on the LORD, and observe his way:
15	OEB	Psalms	37	35	I have seen the wicked exultant,
15	OEB	Psalms	37	36	But the moment I passed, they vanished!
15	OEB	Psalms	37	37	Preserve your honor and practise uprightness,
15	OEB	Psalms	37	38	But transgressors will perish together.
15	OEB	Psalms	37	39	The righteous are saved by the LORD,
15	OEB	Psalms	37	40	the LORD  helps and rescue them,
15	OEB	Psalms	38	1	Reprove me not, LORD, in your anger,
15	OEB	Psalms	38	2	for your arrows have sunk into me,
15	OEB	Psalms	38	3	In my flesh is no soundness
15	OEB	Psalms	38	4	For that my guilt
15	OEB	Psalms	38	5	My wounds stink and fester,
15	OEB	Psalms	38	6	Bent and bowed am I utterly,
15	OEB	Psalms	38	7	My loins are filled with burning,
15	OEB	Psalms	38	8	I am utterly crushed and numb;
15	OEB	Psalms	38	9	LORD, you know all that I long for,
15	OEB	Psalms	38	10	My heart is throbbing,
15	OEB	Psalms	38	11	My dear ones and friends keep aloof,
15	OEB	Psalms	38	12	They who aim at my life lay their snares,
15	OEB	Psalms	38	13	But I turn a deaf ear and hear not;
15	OEB	Psalms	38	14	I am like one without hearing,
15	OEB	Psalms	38	15	For my hope, O LORD, is in you.
15	OEB	Psalms	38	16	when I utter the hope that those
15	OEB	Psalms	38	17	For I am ready to fall,
15	OEB	Psalms	38	18	I acknowledge my guilt,
15	OEB	Psalms	38	19	My wanton assailants are strong,
15	OEB	Psalms	38	20	who render me evil for good,
15	OEB	Psalms	38	21	Do not forsake me, O LORD ;
15	OEB	Psalms	38	22	Hasten to help me,
15	OEB	Psalms	39	1	I vowed to watch my words,
15	OEB	Psalms	39	2	I was silent and dumb,
15	OEB	Psalms	39	3	My heart grew hot within me;
15	OEB	Psalms	39	4	“Teach me, O LORD, my end,
15	OEB	Psalms	39	5	See! My days you have made but a span,
