The Acts of the Apostles	17:15	And they that conducted Paul brought him unto Athens: an
The Acts of the Apostles	17:16	Now while Paul waited for them at Athens, his spirit was stirre
The Acts of the Apostles	17:17	Therefore disputed he in the synagogue with the Jews, and wit
The Acts of the Apostles	17:18	Then certain philosophers of the Epicureans, and of the Stoicks
The Acts of the Apostles	17:19	And they took him, and brought him unto Areopagus, saying, Ma
The Acts of the Apostles	17:21	(For all the Athenians and strangers which were there spen
The Acts of the Apostles	17:23	For as I passed by, and beheld your devotions, I found an alta
The Acts of the Apostles	17:24	God that made the world and all things therein, seeing that h
The Acts of the Apostles	17:25	Neither is worshipped with men’s hands, as though he needed an
The Acts of the Apostles	17:29	Forasmuch then as we are the offspring of God, we ought not t
The Acts of the Apostles	17:30	And the times of this ignorance God winked at; but no
The Acts of the Apostles	17:32	And when they heard of the resurrection of the dead, som
The Acts of the Apostles	17:33	So Paul departed from among them
The Acts of the Apostles	17:34	Howbeit certain men clave unto him, and believed: among th
The Acts of the Apostles	18:1	After these things Paul departed from Athens, and came t
The Acts of the Apostles	18:3	And because he was of the same craft, he abode with them, an
The Acts of the Apostles	18:4	And he reasoned in the synagogue every sabbath, and persuaded th
The Acts of the Apostles	18:5	And when Silas and Timotheus were come from Macedonia, Paul wa
The Acts of the Apostles	18:6	And when they opposed themselves, and blasphemed, he shook hi
The Acts of the Apostles	18:7	And he departed thence, and entered into a certain man’s house
The Acts of the Apostles	18:8	And Crispus, the chief ruler of the synagogue, believed on th
The Acts of the Apostles	18:9	Then spake the Lord to Paul in the night by a vision, Be no
The Acts of the Apostles	18:11	And he continued there a year and six months, teaching the wor
The Acts of the Apostles	18:12	And when Gallio was the deputy of Achaia, the Jews mad
The Acts of the Apostles	18:14	And when Paul was now about to open his mouth, Gallio said unt
The Acts of the Apostles	18:16	And he drave them from the judgment seat
The Acts of the Apostles	18:17	Then all the Greeks took Sosthenes, the chief ruler of th
The Acts of the Apostles	18:18	And Paul after this tarried there yet a good while, and the
The Acts of the Apostles	18:19	And he came to Ephesus, and left them there: but he himsel
The Acts of the Apostles	18:20	When they desired him to tarry longer time with them, h
The Acts of the Apostles	18:22	And when he had landed at Caesarea, and gone up, and saluted th
The Acts of the Apostles	18:23	And after he had spent some time there, he departed, and wen
The Acts of the Apostles	18:24	And a certain Jew named Apollos, born at Alexandria, an eloquen
The Acts of the Apostles	18:25	This man was instructed in the way of the Lord; and bein
The Acts of the Apostles	18:26	And he began to speak boldly in the synagogue: whom when Aquil
The Acts of the Apostles	18:27	And when he was disposed to pass into Achaia, the brethre
The Acts of the Apostles	19:1	And it came to pass, that, while Apollos was at Corinth, Pau
The Acts of the Apostles	19:3	And he said unto them, Unto what then were ye baptized? And the
The Acts of the Apostles	19:4	Then said Paul, John verily baptized with the baptism o
The Acts of the Apostles	19:5	When they heard this, they were baptized in the name of the Lor
The Acts of the Apostles	19:6	And when Paul had laid his hands upon them, the Holy Ghost cam
The Acts of the Apostles	19:7	And all the men were about twelve
The Acts of the Apostles	19:8	And he went into the synagogue, and spake boldly for the space o
The Acts of the Apostles	19:9	But when divers were hardened, and believed not, but spake evi
The Acts of the Apostles	19:10	And this continued by the space of two years; so that all the
The Acts of the Apostles	19:11	And God wrought special miracles by the hands of Paul: 19:12 S
The Acts of the Apostles	19:13	Then certain of the vagabond Jews, exorcists, took upon them t
The Acts of the Apostles	19:14	And there were seven sons of one Sceva, a Jew, and chief of th
The Acts of the Apostles	19:15	And the evil spirit answered and said, Jesus I know, and Paul 
The Acts of the Apostles	19:17	And this was known to all the Jews and Greeks also dwelling a
The Acts of the Apostles	19:18	And many that believed came, and confessed, and shewed thei
The Acts of the Apostles	19:19	Many of them also which used curious arts brought their book
The Acts of the Apostles	19:20	So mightily grew the word of God and prevailed
The Acts of the Apostles	19:21	After these things were ended, Paul purposed in the spirit, whe
The Acts of the Apostles	19:22	So he sent into Macedonia two of them that ministered unto him
The Acts of the Apostles	19:23	And the same time there arose no small stir about that way
The Acts of the Apostles	19:24	For a certain man named Demetrius, a silversmith, which mad
The Acts of the Apostles	19:25	Whom he called together with the workmen of like occupation, an
The Acts of the Apostles	19:26	Moreover ye see and hear, that not alone at Ephesus, but almos
The Acts of the Apostles	19:28	And when they heard these sayings, they were full of wrath, an
The Acts of the Apostles	19:29	And the whole city was filled with confusion: and having caugh
The Acts of the Apostles	19:30	And when Paul would have entered in unto the people, th
The Acts of the Apostles	19:31	And certain of the chief of Asia, which were his friends, sen
The Acts of the Apostles	19:32	Some therefore cried one thing, and some another: for th
The Acts of the Apostles	19:33	And they drew Alexander out of the multitude, the Jews puttin
The Acts of the Apostles	19:34	But when they knew that he was a Jew, all with one voice abou
The Acts of the Apostles	19:35	And when the townclerk had appeased the people, he said, Ye me
The Acts of the Apostles	19:37	For ye have brought hither these men, which are neither robber
The Acts of the Apostles	19:38	Wherefore if Demetrius, and the craftsmen which are with him
The Acts of the Apostles	19:39	But if ye enquire any thing concerning other matters, it shal
The Acts of the Apostles	19:40	For we are in danger to be called in question for this day’
The Acts of the Apostles	19:41	And when he had thus spoken, he dismissed the assembly
The Acts of the Apostles	20:1	And after the uproar was ceased, Paul called unto him th
The Acts of the Apostles	20:2	And when he had gone over those parts, and had given them muc
The Acts of the Apostles	20:4	And there accompanied him into Asia Sopater of Berea; and of th
The Acts of the Apostles	20:5	These going before tarried for us at Troas
The Acts of the Apostles	20:6	And we sailed away from Philippi after the days of unleavene
The Acts of the Apostles	20:7	And upon the first day of the week, when the disciples cam
The Acts of the Apostles	20:8	And there were many lights in the upper chamber, where they wer
The Acts of the Apostles	20:9	And there sat in a window a certain young man named Eutychus
The Acts of the Apostles	20:10	And Paul went down, and fell on him, and embracing him said
The Acts of the Apostles	20:11	When he therefore was come up again, and had broken bread, an
The Acts of the Apostles	20:12	And they brought the young man alive, and were not a littl
The Acts of the Apostles	20:13	And we went before to ship, and sailed unto Assos, ther
The Acts of the Apostles	20:14	And when he met with us at Assos, we took him in, and came t
The Acts of the Apostles	20:15	And we sailed thence, and came the next day over against Chios
The Acts of the Apostles	20:16	For Paul had determined to sail by Ephesus, because he would no
The Acts of the Apostles	20:17	And from Miletus he sent to Ephesus, and called the elders o
The Acts of the Apostles	20:18	And when they were come to him, he said unto them, Ye know, fro
The Acts of the Apostles	20:22	And now, behold, I go bound in the spirit unto Jerusalem, no
The Acts of the Apostles	20:24	But none of these things move me, neither count I my life dea
The Acts of the Apostles	20:25	And now, behold, I know that ye all, among whom I have gon
The Acts of the Apostles	20:26	Wherefore I take you to record this day, that I am pure from th
The Acts of the Apostles	20:27	For I have not shunned to declare unto you all the counsel o
The Acts of the Apostles	20:28	Take heed therefore unto yourselves, and to all the flock, ove
The Acts of the Apostles	20:29	For I know this, that after my departing shall grievous wolve
The Acts of the Apostles	20:30	Also of your own selves shall men arise, speaking pervers
The Acts of the Apostles	20:31	Therefore watch, and remember, that by the space of three year
The Acts of the Apostles	20:32	And now, brethren, I commend you to God, and to the word of hi
The Acts of the Apostles	20:33	I have coveted no man’s silver, or gold, or apparel
The Acts of the Apostles	20:34	Yea, ye yourselves know, that these hands have ministered unt
The Acts of the Apostles	20:35	I have shewed you all things, how that so labouring ye ought t
The Acts of the Apostles	20:36	And when he had thus spoken, he kneeled down, and prayed wit
The Acts of the Apostles	20:37	And they all wept sore, and fell on Paul’s neck, and kissed him
The Acts of the Apostles	20:38	Sorrowing most of all for the words which he spake, that the
The Acts of the Apostles	21:1	And it came to pass, that after we were gotten from them, and ha
The Acts of the Apostles	21:3	Now when we had discovered Cyprus, we left it on the left hand
The Acts of the Apostles	21:4	And finding disciples, we tarried there seven days: who said t
The Acts of the Apostles	21:5	And when we had accomplished those days, we departed and went ou
The Acts of the Apostles	21:6	And when we had taken our leave one of another, we took ship; an
The Acts of the Apostles	21:7	And when we had finished our course from Tyre, we came t
The Acts of the Apostles	21:8	And the next day we that were of Paul’s company departed, an
The Acts of the Apostles	21:9	And the same man had four daughters, virgins, which did prophesy
The Acts of the Apostles	21:10	And as we tarried there many days, there came down from Judaea 
The Acts of the Apostles	21:11	And when he was come unto us, he took Paul’s girdle, and boun
The Acts of the Apostles	21:12	And when we heard these things, both we, and they of that place
The Acts of the Apostles	21:13	Then Paul answered, What mean ye to weep and to break min
The Acts of the Apostles	21:14	And when he would not be persuaded, we ceased, saying, The wil
The Acts of the Apostles	21:15	And after those days we took up our carriages, and went up t
The Acts of the Apostles	21:16	There went with us also certain of the disciples of Caesarea
The Acts of the Apostles	21:17	And when we were come to Jerusalem, the brethren received u
The Acts of the Apostles	21:18	And the day following Paul went in with us unto James; and al
The Acts of the Apostles	21:19	And when he had saluted them, he declared particularly wha
The Acts of the Apostles	21:20	And when they heard it, they glorified the Lord, and said unt
The Acts of the Apostles	21:22	What is it therefore? the multitude must needs come together
The Acts of the Apostles	21:23	Do therefore this that we say to thee: We have four men whic
The Acts of the Apostles	21:25	As touching the Gentiles which believe, we have written an
The Acts of the Apostles	21:26	Then Paul took the men, and the next day purifying himself wit
The Acts of the Apostles	21:27	And when the seven days were almost ended, the Jews which wer
The Acts of the Apostles	21:29	(For they had seen before with him in the city Trophimus a
The Acts of the Apostles	21:30	And all the city was moved, and the people ran together: an
The Acts of the Apostles	21:31	And as they went about to kill him, tidings came unto the chie
The Acts of the Apostles	21:32	Who immediately took soldiers and centurions, and ran down unt
The Acts of the Apostles	21:33	Then the chief captain came near, and took him, and commande
The Acts of the Apostles	21:34	And some cried one thing, some another, among the multitude: an
The Acts of the Apostles	21:35	And when he came upon the stairs, so it was, that he was born
The Acts of the Apostles	21:36	For the multitude of the people followed after, crying, Awa
The Acts of the Apostles	21:37	And as Paul was to be led into the castle, he said unto th
The Acts of the Apostles	21:40	And when he had given him licence, Paul stood on the stairs, an
The Acts of the Apostles	22:2	(And when they heard that he spake in the Hebrew tongue to them
The Acts of the Apostles	22:4	And I persecuted this way unto the death, binding and deliverin
The Acts of the Apostles	22:5	As also the high priest doth bear me witness, and all the estat
The Acts of the Apostles	22:6	And it came to pass, that, as I made my journey, and was com
The Acts of the Apostles	22:7	And I fell unto the ground, and heard a voice saying unto me
The Acts of the Apostles	22:9	And they that were with me saw indeed the light, and were afraid
The Acts of the Apostles	22:10	And I said, What shall I do, LORD? And the Lord said unto me
The Acts of the Apostles	22:11	And when I could not see for the glory of that light, being le
The Acts of the Apostles	22:12	And one Ananias, a devout man according to the law, having 
The Acts of the Apostles	22:14	And he said, The God of our fathers hath chosen thee, that tho
The Acts of the Apostles	22:15	For thou shalt be his witness unto all men of what thou has
The Acts of the Apostles	22:16	And now why tarriest thou? arise, and be baptized, and wash awa
The Acts of the Apostles	22:17	And it came to pass, that, when I was come again to Jerusalem
The Acts of the Apostles	22:19	And I said, Lord, they know that I imprisoned and beat in ever
The Acts of the Apostles	22:21	And he said unto me, Depart: for I will send thee far hence unt
The Acts of the Apostles	22:22	And they gave him audience unto this word, and then lifted u
The Acts of the Apostles	22:23	And as they cried out, and cast off their clothes, and thre
The Acts of the Apostles	22:25	And as they bound him with thongs, Paul said unto the centurio
The Acts of the Apostles	22:27	Then the chief captain came, and said unto him, Tell me, ar
The Acts of the Apostles	22:28	And the chief captain answered, With a great sum obtained I thi
The Acts of the Apostles	22:29	Then straightway they departed from him which should hav
The Acts of the Apostles	22:30	On the morrow, because he would have known the certaint
The Acts of the Apostles	23:1	And Paul, earnestly beholding the council, said, Men an
The Acts of the Apostles	23:2	And the high priest Ananias commanded them that stood by him t
The Acts of the Apostles	23:3	Then said Paul unto him, God shall smite thee, thou whited wall
The Acts of the Apostles	23:6	But when Paul perceived that the one part were Sadducees, and th
The Acts of the Apostles	23:7	And when he had so said, there arose a dissension between th
The Acts of the Apostles	23:8	For the Sadducees say that there is no resurrection, neithe
The Acts of the Apostles	23:9	And there arose a great cry: and the scribes that were of th
The Acts of the Apostles	23:10	And when there arose a great dissension, the chief captain
The Acts of the Apostles	23:11	And the night following the Lord stood by him, and said, Be o
The Acts of the Apostles	23:12	And when it was day, certain of the Jews banded together, an
The Acts of the Apostles	23:13	And they were more than forty which had made this conspiracy
The Acts of the Apostles	23:14	And they came to the chief priests and elders, and said, We hav
The Acts of the Apostles	23:15	Now therefore ye with the council signify to the chief captai
The Acts of the Apostles	23:16	And when Paul’s sister’s son heard of their lying in wait, h
The Acts of the Apostles	23:17	Then Paul called one of the centurions unto him, and said, Brin
The Acts of the Apostles	23:18	So he took him, and brought him to the chief captain, and said
The Acts of the Apostles	23:19	Then the chief captain took him by the hand, and went with hi
The Acts of the Apostles	23:20	And he said, The Jews have agreed to desire thee that tho
The Acts of the Apostles	23:21	But do not thou yield unto them: for there lie in wait for hi
The Acts of the Apostles	23:22	So the chief captain then let the young man depart, and charge
The Acts of the Apostles	23:23	And he called unto him two centurions, saying, Make ready tw
The Acts of the Apostles	23:25	And he wrote a letter after this manner: 23:26 Claudius Lysia
The Acts of the Apostles	23:27	This man was taken of the Jews, and should have been killed o
The Acts of the Apostles	23:28	And when I would have known the cause wherefore they accuse
The Acts of the Apostles	23:30	And when it was told me how that the Jews laid wait for the man
The Acts of the Apostles	23:31	Then the soldiers, as it was commanded them, took Paul, an
The Acts of the Apostles	23:32	On the morrow they left the horsemen to go with him, an
The Acts of the Apostles	23:34	And when the governor had read the letter, he asked of wha
The Acts of the Apostles	24:1	And after five days Ananias the high priest descended with th
The Acts of the Apostles	24:2	And when he was called forth, Tertullus began to accuse him
The Acts of the Apostles	24:4	Notwithstanding, that I be not further tedious unto thee, I pra
The Acts of the Apostles	24:5	For we have found this man a pestilent fellow, and a mover o
The Acts of the Apostles	24:7	But the chief captain Lysias came upon us, and with grea
The Acts of the Apostles	24:9	And the Jews also assented, saying that these things were so
The Acts of the Apostles	24:10	Then Paul, after that the governor had beckoned unto him t
The Acts of the Apostles	24:11	Because that thou mayest understand, that there are yet bu
The Acts of the Apostles	24:12	And they neither found me in the temple disputing with any man
The Acts of the Apostles	24:14	But this I confess unto thee, that after the way which they cal
The Acts of the Apostles	24:16	And herein do I exercise myself, to have always a conscienc
The Acts of the Apostles	24:17	Now after many years I came to bring alms to my nation, an
The Acts of the Apostles	24:18	Whereupon certain Jews from Asia found me purified in th
The Acts of the Apostles	24:19	Who ought to have been here before thee, and object, if they ha
The Acts of the Apostles	24:20	Or else let these same here say, if they have found any evi
The Acts of the Apostles	24:22	And when Felix heard these things, having more perfect knowledg
The Acts of the Apostles	24:23	And he commanded a centurion to keep Paul, and to let him hav
The Acts of the Apostles	24:24	And after certain days, when Felix came with his wife Drusilla
The Acts of the Apostles	24:25	And as he reasoned of righteousness, temperance, and judgment t
The Acts of the Apostles	24:26	He hoped also that money should have been given him of Paul
The Acts of the Apostles	24:27	But after two years Porcius Festus came into Felix’ room: an
The Acts of the Apostles	25:1	Now when Festus was come into the province, after three days h
The Acts of the Apostles	25:2	Then the high priest and the chief of the Jews informed hi
The Acts of the Apostles	25:4	But Festus answered, that Paul should be kept at Caesarea, an
The Acts of the Apostles	25:5	Let them therefore, said he, which among you are able, go dow
The Acts of the Apostles	25:6	And when he had tarried among them more than ten days, he wen
The Acts of the Apostles	25:7	And when he was come, the Jews which came down from Jerusale
The Acts of the Apostles	25:8	While he answered for himself, Neither against the law of th
The Acts of the Apostles	25:9	But Festus, willing to do the Jews a pleasure, answered Paul, an
The Acts of the Apostles	25:11	For if I be an offender, or have committed any thing worthy o
The Acts of the Apostles	25:12	Then Festus, when he had conferred with the council, answered
The Acts of the Apostles	25:13	And after certain days king Agrippa and Bernice came unt
The Acts of the Apostles	25:14	And when they had been there many days, Festus declared Paul’
The Acts of the Apostles	25:16	To whom I answered, It is not the manner of the Romans t
The Acts of the Apostles	25:17	Therefore, when they were come hither, without any delay on th
The Acts of the Apostles	25:18	Against whom when the accusers stood up, they brought non
The Acts of the Apostles	25:20	And because I doubted of such manner of questions, I asked hi
The Acts of the Apostles	25:21	But when Paul had appealed to be reserved unto the hearing o
The Acts of the Apostles	25:22	Then Agrippa said unto Festus, I would also hear the man myself
The Acts of the Apostles	25:23	And on the morrow, when Agrippa was come, and Bernice, wit
The Acts of the Apostles	25:24	And Festus said, King Agrippa, and all men which are her
The Acts of the Apostles	25:25	But when I found that he had committed nothing worthy of death
The Acts of the Apostles	25:26	Of whom I have no certain thing to write unto my lord. Wherefor
The Acts of the Apostles	25:27	For it seemeth to me unreasonable to send a prisoner, and no
The Acts of the Apostles	26:1	Then Agrippa said unto Paul, Thou art permitted to speak fo
The Acts of the Apostles	26:4	My manner of life from my youth, which was at the first amon
The Acts of the Apostles	26:6	And now I stand and am judged for the hope of the promise made o
The Acts of the Apostles	26:8	Why should it be thought a thing incredible with you, that Go
The Acts of the Apostles	26:10	Which thing I also did in Jerusalem: and many of the saints di
The Acts of the Apostles	26:11	And I punished them oft in every synagogue, and compelled the
The Acts of the Apostles	26:12	Whereupon as I went to Damascus with authority and commissio
The Acts of the Apostles	26:14	And when we were all fallen to the earth, I heard a voic
The Acts of the Apostles	26:15	And I said, Who art thou, Lord? And he said, I am Jesus who
The Acts of the Apostles	26:16	But rise, and stand upon thy feet: for I have appeared unto the
The Acts of the Apostles	26:19	Whereupon, O king Agrippa, I was not disobedient unto th
The Acts of the Apostles	26:21	For these causes the Jews caught me in the temple, and wen
The Acts of the Apostles	26:22	Having therefore obtained help of God, I continue unto this day
The Acts of the Apostles	26:24	And as he thus spake for himself, Festus said with a loud voice
The Acts of the Apostles	26:25	But he said, I am not mad, most noble Festus; but speak fort
The Acts of the Apostles	26:26	For the king knoweth of these things, before whom also I spea
The Acts of the Apostles	26:27	King Agrippa, believest thou the prophets? I know that tho
The Acts of the Apostles	26:28	Then Agrippa said unto Paul, Almost thou persuadest me to be 
The Acts of the Apostles	26:29	And Paul said, I would to God, that not only thou, but also al
The Acts of the Apostles	26:30	And when he had thus spoken, the king rose up, and the governor
The Acts of the Apostles	26:32	Then said Agrippa unto Festus, This man might have been set a
The Acts of the Apostles	27:1	And when it was determined that we should sail into Italy, the
The Acts of the Apostles	27:2	And entering into a ship of Adramyttium, we launched, meaning t
The Acts of the Apostles	27:3	And the next day we touched at Sidon. And Julius courteousl
The Acts of the Apostles	27:4	And when we had launched from thence, we sailed under Cyprus
The Acts of the Apostles	27:5	And when we had sailed over the sea of Cilicia and Pamphylia, w
The Acts of the Apostles	27:6	And there the centurion found a ship of Alexandria sailing int
The Acts of the Apostles	27:7	And when we had sailed slowly many days, and scarce were com
The Acts of the Apostles	27:9	Now when much time was spent, and when sailing was now dangerous
The Acts of the Apostles	27:11	Nevertheless the centurion believed the master and the owner o
The Acts of the Apostles	27:12	And because the haven was not commodious to winter in, the mor
The Acts of the Apostles	27:13	And when the south wind blew softly, supposing that they ha
The Acts of the Apostles	27:14	But not long after there arose against it a tempestuous wind
The Acts of the Apostles	27:15	And when the ship was caught, and could not bear up into th
The Acts of the Apostles	27:16	And running under a certain island which is called Clauda, w
The Acts of the Apostles	27:18	And we being exceedingly tossed with a tempest, the next da
The Acts of the Apostles	27:20	And when neither sun nor stars in many days appeared, and n
The Acts of the Apostles	27:21	But after long abstinence Paul stood forth in the midst of them
The Acts of the Apostles	27:22	And now I exhort you to be of good cheer: for there shall be n
The Acts of the Apostles	27:23	For there stood by me this night the angel of God, whose I am
The Acts of the Apostles	27:25	Wherefore, sirs, be of good cheer: for I believe God, that i
The Acts of the Apostles	27:26	Howbeit we must be cast upon a certain island
The Acts of the Apostles	27:27	But when the fourteenth night was come, as we were driven up an
The Acts of the Apostles	27:29	Then fearing lest we should have fallen upon rocks, they cas
The Acts of the Apostles	27:30	And as the shipmen were about to flee out of the ship, when the
The Acts of the Apostles	27:32	Then the soldiers cut off the ropes of the boat, and let he
The Acts of the Apostles	27:33	And while the day was coming on, Paul besought them all to tak
The Acts of the Apostles	27:34	Wherefore I pray you to take some meat: for this is for you
The Acts of the Apostles	27:35	And when he had thus spoken, he took bread, and gave thanks t
The Acts of the Apostles	27:36	Then were they all of good cheer, and they also took some meat
The Acts of the Apostles	27:37	And we were in all in the ship two hundred threescore an
The Acts of the Apostles	27:38	And when they had eaten enough, they lightened the ship, an
The Acts of the Apostles	27:39	And when it was day, they knew not the land: but they discovere
The Acts of the Apostles	27:40	And when they had taken up the anchors, they committe
The Acts of the Apostles	27:41	And falling into a place where two seas met, they ran the shi
The Acts of the Apostles	27:42	And the soldiers’ counsel was to kill the prisoners, lest any o
The Acts of the Apostles	27:43	But the centurion, willing to save Paul, kept them from thei
The Acts of the Apostles	28:1	And when they were escaped, then they knew that the island wa
The Acts of the Apostles	28:2	And the barbarous people shewed us no little kindness: for the
The Acts of the Apostles	28:3	And when Paul had gathered a bundle of sticks, and laid them o
The Acts of the Apostles	28:4	And when the barbarians saw the venomous beast hang on his hand
The Acts of the Apostles	28:5	And he shook off the beast into the fire, and felt no harm
The Acts of the Apostles	28:6	Howbeit they looked when he should have swollen, or fallen dow
The Acts of the Apostles	28:7	In the same quarters were possessions of the chief man of th
The Acts of the Apostles	28:8	And it came to pass, that the father of Publius lay sick of 
The Acts of the Apostles	28:9	So when this was done, others also, which had diseases in th
The Acts of the Apostles	28:11	And after three months we departed in a ship of Alexandria
The Acts of the Apostles	28:12	And landing at Syracuse, we tarried there three days
The Acts of the Apostles	28:13	And from thence we fetched a compass, and came to Rhegium: an
The Acts of the Apostles	28:15	And from thence, when the brethren heard of us, they came t
The Acts of the Apostles	28:16	And when we came to Rome, the centurion delivered the prisoner
The Acts of the Apostles	28:17	And it came to pass, that after three days Paul called the chie
The Acts of the Apostles	28:18	Who, when they had examined me, would have let me go, becaus
The Acts of the Apostles	28:19	But when the Jews spake against it, I was constrained to appea
The Acts of the Apostles	28:20	For this cause therefore have I called for you, to see you, an
The Acts of the Apostles	28:21	And they said unto him, We neither received letters out o
The Acts of the Apostles	28:22	But we desire to hear of thee what thou thinkest: for a
The Acts of the Apostles	28:23	And when they had appointed him a day, there came many to hi
The Acts of the Apostles	28:24	And some believed the things which were spoken, and som
The Acts of the Apostles	28:25	And when they agreed not among themselves, they departed, afte
The Acts of the Apostles	28:28	Be it known therefore unto you, that the salvation of God i
The Acts of the Apostles	28:29	And when he had said these words, the Jews departed, and ha
The Acts of the Apostles	28:30	And Paul dwelt two whole years in his own hired house, an
The Epistle of Paul the Apostle to the Romans	1:1	Paul, a servant of Jesus Christ, called to be an apostle
The Epistle of Paul the Apostle to the Romans	1:8	First, I thank my God through Jesus Christ for you all, that you
The Epistle of Paul the Apostle to the Romans	1:9	For God is my witness, whom I serve with my spirit in the gospe
The Epistle of Paul the Apostle to the Romans	1:11	For I long to see you, that I may impart unto you some spiritua
The Epistle of Paul the Apostle to the Romans	1:13	Now I would not have you ignorant, brethren, that oftentimes 
The Epistle of Paul the Apostle to the Romans	1:14	I am debtor both to the Greeks, and to the Barbarians; both t
The Epistle of Paul the Apostle to the Romans	1:15	So, as much as in me is, I am ready to preach the gospel to yo
The Epistle of Paul the Apostle to the Romans	1:16	For I am not ashamed of the gospel of Christ: for it is the powe
The Epistle of Paul the Apostle to the Romans	1:17	For therein is the righteousness of God revealed from faith t
The Epistle of Paul the Apostle to the Romans	1:18	For the wrath of God is revealed from heaven against al
The Epistle of Paul the Apostle to the Romans	1:20	For the invisible things of him from the creation of the worl
The Epistle of Paul the Apostle to the Romans	1:22	Professing themselves to be wise, they became fools, 1:23 An
The Epistle of Paul the Apostle to the Romans	1:24	Wherefore God also gave them up to uncleanness through the lust
The Epistle of Paul the Apostle to the Romans	1:25	Who changed the truth of God into a lie, and worshipped an
The Epistle of Paul the Apostle to the Romans	1:26	For this cause God gave them up unto vile affections: for eve
The Epistle of Paul the Apostle to the Romans	1:28	And even as they did not like to retain God in their knowledge
The Epistle of Paul the Apostle to the Romans	2:1	Therefore thou art inexcusable, O man, whosoever thou art tha
The Epistle of Paul the Apostle to the Romans	2:2	But we are sure that the judgment of God is according to trut
The Epistle of Paul the Apostle to the Romans	2:3	And thinkest thou this, O man, that judgest them which do suc
The Epistle of Paul the Apostle to the Romans	2:12	For as many as have sinned without law shall also perish withou
The Epistle of Paul the Apostle to the Romans	2:13	(For not the hearers of the law are just before God, but th
The Epistle of Paul the Apostle to the Romans	2:14	For when the Gentiles, which have not the law, do by nature th
The Epistle of Paul the Apostle to the Romans	2:17	Behold, thou art called a Jew, and restest in the law, and makes
The Epistle of Paul the Apostle to the Romans	2:21	Thou therefore which teachest another, teachest thou not thyself
The Epistle of Paul the Apostle to the Romans	2:25	For circumcision verily profiteth, if thou keep the law: but i
The Epistle of Paul the Apostle to the Romans	2:26	Therefore if the uncircumcision keep the righteousness of th
The Epistle of Paul the Apostle to the Romans	3:1	What advantage then hath the Jew? or what profit is there o
The Epistle of Paul the Apostle to the Romans	3:3	For what if some did not believe? shall their unbelief make th
The Epistle of Paul the Apostle to the Romans	3:5	But if our unrighteousness commend the righteousness of God, wha
The Epistle of Paul the Apostle to the Romans	3:9	What then? are we better than they? No, in no wise: for we hav
The Epistle of Paul the Apostle to the Romans	3:10	As it is written, There is none righteous, no, not one: 3:1
The Epistle of Paul the Apostle to the Romans	3:12	They are all gone out of the way, they are together becom
The Epistle of Paul the Apostle to the Romans	3:13	Their throat is an open sepulchre; with their tongues they hav
The Epistle of Paul the Apostle to the Romans	3:19	Now we know that what things soever the law saith, it saith t
The Epistle of Paul the Apostle to the Romans	3:20	Therefore by the deeds of the law there shall no flesh b
The Epistle of Paul the Apostle to the Romans	3:21	But now the righteousness of God without the law is manifested
The Epistle of Paul the Apostle to the Romans	3:25	Whom God hath set forth to be a propitiation through faith in hi
The Epistle of Paul the Apostle to the Romans	3:27	Where is boasting then? It is excluded. By what law? of works
The Epistle of Paul the Apostle to the Romans	3:28	Therefore we conclude that a man is justified by faith withou
The Epistle of Paul the Apostle to the Romans	3:29	Is he the God of the Jews only? is he not also of the Gentiles
The Epistle of Paul the Apostle to the Romans	3:31	Do we then make void the law through faith? God forbid: yea, w
The Epistle of Paul the Apostle to the Romans	4:1	What shall we say then that Abraham our father, as pertaining t
The Epistle of Paul the Apostle to the Romans	4:3	For what saith the scripture? Abraham believed God, and it wa
The Epistle of Paul the Apostle to the Romans	4:4	Now to him that worketh is the reward not reckoned of grace, bu
The Epistle of Paul the Apostle to the Romans	4:5	But to him that worketh not, but believeth on him that justifiet
The Epistle of Paul the Apostle to the Romans	4:6	Even as David also describeth the blessedness of the man, unt
The Epistle of Paul the Apostle to the Romans	4:8	Blessed is the man to whom the Lord will not impute sin
The Epistle of Paul the Apostle to the Romans	4:9	Cometh this blessedness then upon the circumcision only, or upo
The Epistle of Paul the Apostle to the Romans	4:10	How was it then reckoned? when he was in circumcision, or i
The Epistle of Paul the Apostle to the Romans	4:11	And he received the sign of circumcision, a seal of th
The Epistle of Paul the Apostle to the Romans	4:13	For the promise, that he should be the heir of the world, was no
The Epistle of Paul the Apostle to the Romans	4:14	For if they which are of the law be heirs, faith is made void
The Epistle of Paul the Apostle to the Romans	4:16	Therefore it is of faith, that it might be by grace; to the en
The Epistle of Paul the Apostle to the Romans	4:18	Who against hope believed in hope, that he might become th
The Epistle of Paul the Apostle to the Romans	4:19	And being not weak in faith, he considered not his own body no
The Epistle of Paul the Apostle to the Romans	4:22	And therefore it was imputed to him for righteousness
The Epistle of Paul the Apostle to the Romans	4:23	Now it was not written for his sake alone, that it was imputed t
The Epistle of Paul the Apostle to the Romans	5:1	Therefore being justified by faith, we have peace with God throug
The Epistle of Paul the Apostle to the Romans	5:3	And not only so, but we glory in tribulations also: knowing tha
The Epistle of Paul the Apostle to the Romans	5:6	For when we were yet without strength, in due time Christ died fo
The Epistle of Paul the Apostle to the Romans	5:7	For scarcely for a righteous man will one die: yet peradventur
