Book	Chapter	Verse	Text
Psalms	75	1	We praise you, God, we praise you: we would call on your name and declare your wonders.
Psalms	75	2	“At the time I choose, I will judge fairly.
Psalms	75	3	Though earth melt and all her inhabitants, it is I who keep steady her pillars.” *Selah*
Psalms	75	4	I say to the boasters, “Boast not”; to the wicked, “Lift not up your horn:
Psalms	75	5	lift not your horn on high, speak not boldly against the Rock.”
Psalms	75	6	For not from east nor west, not from desert nor mountains;
Psalms	75	7	but God himself is the judge, humbling one and exalting another.
Psalms	75	8	In the hand of the LORD  is a cup foaming wine, richly spiced. Out of this he pours a draught, and all the wicked of earth must drain it down to the dregs.
Psalms	75	9	But I will rejoice forever, singing praise to the God of Jacob.
Psalms	75	10	I will hew all the horns of the wicked, but the horns of the just shall be lifted.
Psalms	76	1	God has made himself known in Judah, his name is great in Israel.
Psalms	76	2	His tent is in Salem, his dwelling in Zion.
Psalms	76	3	There he broke the lightning arrows, shield, sword, and weapons of war. *Selah*
Psalms	76	4	Terrible is your splendor on the everlasting mountains.
Psalms	76	5	Despoiled were the stout of heart; in the sleep into which they had fallen, none of the warriors could lift a hand.
Psalms	76	6	At your rebuke, God of Jacob, sank chariot and horse to sleep.
Psalms	76	7	Awful are you: who can stand before you, when once you are angry?
Psalms	76	8	The judgment you gave from heaven frightened the earth into silence,
Psalms	76	9	when God arose to judgment to save the oppressed of the earth. *Selah*
Psalms	76	10	The fiercest will praise you, to you will the remnant hold festival.
Psalms	76	11	Vow and pay to LORD  your God, and let all who are round him bring presents.
Psalms	76	12	He lops off the courage of princes, and with terror fills kings of the earth.
Psalms	77	1	Loudly will I lift my cry to God, loudly to God, so he hears to me.
Psalms	77	2	In the day of my trouble I seek the LORD ; in the night I lift my hands in prayer, refusing all comfort.
Psalms	77	3	When I think of God, I moan; when I muse, my spirit is faint. *Selah*
Psalms	77	4	When you hold my eyes awake, and I am restless and speechless,
Psalms	77	5	I think of the days of old, call to mind distant years.
Psalms	77	6	I commune with my heart in the night, I muse with inquiring spirit.
Psalms	77	7	“Will the LORD  cast us off forever, will he be gracious no more?
Psalms	77	8	Has his love vanished forever? Is his faithfulness utterly gone?
Psalms	77	9	Has God forgotten to be gracious, or in anger withheld his compassion?” *Selah*
Psalms	77	10	Then I said, “This it is that grieves me, that the hand of the Most High has changed.”
Psalms	77	11	I will think of the deeds of the LORD, and remember your wonders of old.
Psalms	77	12	I will muse on all you have wrought, and meditate on your deeds.
Psalms	77	13	Then your way, O God, was majestic: what God was great as our God?
Psalms	77	14	You were a God who did marvels, you did show your power to the world
Psalms	77	15	by your arm you rescued your people, the children of Jacob and Joseph. *Selah*
Psalms	77	16	The waters saw you, O God. The waters saw you and shivered; to their depths they trembled.
Psalms	77	17	Clouds poured torrents of water, thunder rolled in the sky, your arrows sped to and fro.
Psalms	77	18	Loud was the roll of your thunder, lightnings lit up the world. Earth quaked and trembled.
Psalms	77	19	In your way, LORD, through the sea, in your path through the mighty waters, your footsteps were all unseen.
Psalms	77	20	You did guide your folk like a flock by the hand of Moses and Aaron.
Psalms	78	1	My people, attend to my teaching: bend your ears to the words of my mouth,
Psalms	78	2	as I open my mouth in a poem on the riddling story of the past.
Psalms	78	3	What we have heard and known, and what our ancestors have told us,
Psalms	78	4	we will not hide from their children. We will tell to the next generation the praises and might of the LORD, and the wonders that he has done.
Psalms	78	5	He set up a testimony in Jacob, a law he appointed in Israel, which he commanded our ancestors to make known to their children,
Psalms	78	6	that the next generation should know it, that the children yet to be born should arise and tell their children;
Psalms	78	7	that in God they might put their confidence, and not forget God’s works; but that they might keep his commandments,
Psalms	78	8	and not be like their ancestors, a generation defiant and stubborn, a generation with heart unsteady, and spirit unfaithful towards God.
Psalms	78	9	Ephraimites, armed bowmen, turned back in the day of battle.
Psalms	78	10	They did not keep God’s covenant, they refused to walk in his law.
Psalms	78	11	They forgot what he had done, and the wonders he had shown them.
Psalms	78	12	He did wonders before their ancestors in the country of Zoan in Egypt.
Psalms	78	13	Through the sea which he split he brought them, making waters stand up like a heap;
Psalms	78	14	he led them by day with a cloud, all the night with a light of fire.
Psalms	78	15	From the rocks which he split in the wilderness, he gave them to drink as of ocean’s abundance.
Psalms	78	16	He brought streams out of the rock, and made water run down like rivers.
Psalms	78	17	Yet they still went on sinning against him, they defied the Most High in the desert.
Psalms	78	18	They willfully challenged God, demanding the food that they longed for.
Psalms	78	19	“Is God able,” such was their challenge, “to spread in the desert a table?
Psalms	78	20	From the rock that he struck there gushed water, and torrents that overflowed; but can he also give bread, or provide his people with meat?”
Psalms	78	21	When the LORD  heard this, he was furious, and fire was kindled on Jacob, anger flared up against Israel.
Psalms	78	22	For they put no trust in God, no confidence in his help.
Psalms	78	23	So he summoned the clouds above; and, opening the doors of heaven,
Psalms	78	24	he rained manna upon them for food, and grain of heaven he gave them.
Psalms	78	25	Everyone ate the bread of angels; he sent them food to the full.
Psalms	78	26	He launched the east wind in the heavens, and guided the south by his power.
Psalms	78	27	He rained meat upon them like dust, winged bird like the sand of the sea.
Psalms	78	28	In the midst of their camp he dropped it, all around their tents.
Psalms	78	29	They ate and were more than filled; he had brought them the thing they desired.
Psalms	78	30	But the thing they desired became loathsome: while their food was still in their mouths,
Psalms	78	31	the wrath of God rose against them. He slew the stoutest among them, and laid low the young men of Israel.
Psalms	78	32	Yet for all this they sinned yet more, and refused to believe in his wonders.
Psalms	78	33	So he ended their days in a breath, and their years in sudden dismay.
Psalms	78	34	When he slew them, then they sought after him, they turned and sought God with diligence.
Psalms	78	35	They remembered that God was their rock, and the Most High God their redeemer.
Psalms	78	36	But they flattered him with their mouth, and lied to him with their tongue.
Psalms	78	37	Their heart was not steady with him, they were faithless to his covenant.
Psalms	78	38	But he is full of pity: he pardons sin and destroys not. Often he turns his anger away, without stirring his wrath at all.
Psalms	78	39	So he remembered that they were but flesh, breath that passes and does not return.
Psalms	78	40	But how often they rebelled in the desert, and caused him grief in the wilderness,
Psalms	78	41	tempting God again and again, provoking the Holy One of Israel.
Psalms	78	42	They did not remember his strength, nor the day he redeemed from the foe,
Psalms	78	43	how he set his signs in Egypt, in the country of Zoan his wonders.
Psalms	78	44	He turned their canals into blood, their streams undrinkable.
Psalms	78	45	He sent forth flies, which devoured them; frogs, too, which destroyed them.
Psalms	78	46	Their crops he gave to the caterpillar, and the fruits of their toil to the locust.
Psalms	78	47	He slew their vines with hail, and their sycamore trees with frost.
Psalms	78	48	He delivered their cattle to the hail, and their flocks to bolts of fire.
Psalms	78	49	He let loose his hot anger among them, fury and wrath and distress, a band of destroying angels.
Psalms	78	50	He cleared a path for his anger, did not spare them from death, but gave them over to pestilence.
Psalms	78	51	He struck down all the firstborn in Egypt, the first fruits of their strength in the tents of Ham.
Psalms	78	52	He led forth his people like sheep, he was guide to his flock in the desert.
Psalms	78	53	Securely he led them, and free from fear, while their foes were drowned in the sea.
Psalms	78	54	To his holy realm he brought them, to the mountain his right hand had purchased.
Psalms	78	55	He drove out the nations before them, and allotted their land for possession, and their tents for Israel to live in.
Psalms	78	56	Yet they tempted and angered the Most High God, they did not observe his decrees.
Psalms	78	57	They drew back, false like their ancestors; they failed like a treacherous bow.
Psalms	78	58	Their shrines stirred him to anger, their idols moved him to jealousy.
Psalms	78	59	When God heard of this, he was furious, and he spurned Israel utterly.
Psalms	78	60	He abandoned his home in Shiloh, the tent he had pitched among people.
Psalms	78	61	He gave his strength up to captivity, his glory to the hands of the foe.
Psalms	78	62	He gave his people to the sword, he was furious with his own.
Psalms	78	63	Fire devoured their young men, and their maidens had no marriage-song.
Psalms	78	64	Their priests fell by the sword, and their widows could not weep.
Psalms	78	65	Then the LORD  awoke as from sleep, like a warrior flushed with wine;
Psalms	78	66	and he beat back his foes, putting them to perpetual scorn.
Psalms	78	67	He disowned the tent of Joseph, he rejected the tribe of Ephraim;
Psalms	78	68	but he chose the tribe of Judah, Mount Zion, which he loves.
Psalms	78	69	And he built like the heights his sanctuary, like the earth which he founded forever.
Psalms	78	70	And he chose David his servant, taking him from the sheepfolds.
Psalms	78	71	From the mother-ewes he brought him, to be shepherd to Jacob his people, and to Israel his inheritance.
Psalms	78	72	With upright heart did he shepherd them, and with skilful hands did he guide them.
Psalms	79	1	Heathen, O God, have come into your land, defiling your holy temple, and laying Jerusalem in ruins.
Psalms	79	2	They have given the bodies of your dead servants to the birds of the air to devour, and the flesh of your faithful to the beasts of the field.
Psalms	79	3	Round about Jerusalem they have poured out their blood like water; and there was no one to bury them.
Psalms	79	4	On every side our neighbors revile us and mock us and jeer at us.
Psalms	79	5	How long will you be angry, O LORD ? Will your jealousy burn like fire forever?
Psalms	79	6	Pour out your wrath on the nations that don’t know you, on the kingdoms that do not call on your name.
Psalms	79	7	For Jacob they devoured, they have desolated his home.
Psalms	79	8	Do not remember against us our ancestors’ sins; O meet us soon with your pity, for utterly weak are we.
Psalms	79	9	Help us, O God our savior, for the renown of your name: for your reputation deliver us and cover over our sins.
Psalms	79	10	Why should the nations say, “Where is their God?” Let revenge for the outpoured blood of your servants be shown on the heathen before our eyes.
Psalms	79	11	May the groans of the prisoner come before you; free the children of death by your mighty arm.
Psalms	79	12	Pay our neighbors back sevenfold for the scorn they have heaped upon you, O LORD .
Psalms	79	13	Then we, your people, the flock of your pasture, will give thanks to you for evermore, and tell your praise to all generations.
Psalms	80	1	Listen, Shepherd of Israel, who leads Joseph like a flock of sheep; from your throne on the cherubs shine forth
Psalms	80	2	before Ephraim, Manasseh, and Benjamin. Stir up your mighty power, come to our help.
Psalms	80	3	God, restore us: show us the light of your face, so we may be saved.
Psalms	80	4	O LORD  of hosts, how long is your anger to smoke, despite the prayer of your people?
Psalms	80	5	You have fed them with bread of tears, you have made them drink tears by the measure.
Psalms	80	6	The scorn of our neighbors you make us, the laughing-stock of our foes.
Psalms	80	7	God of hosts, restore us: show us the light of your face, so we may be saved.
Psalms	80	8	A vine out of Egypt you brought; you did drive out the nations, and plant her;
Psalms	80	9	in the ground you did clear she struck root, and she filled all the land.
Psalms	80	10	The shade of her covered the mountains, her branches the cedars of God.
Psalms	80	11	She sent forth her shoots to the sea, and her branches as far as the River.
Psalms	80	12	Why have you torn down her fences, and left her to be plucked at by all who pass by,
Psalms	80	13	to be gnawed by the boar from the forest, and devoured by the beasts of the field?
Psalms	80	14	O God of hosts, return: look down from heaven and see and visit this vine, and restore her
Psalms	80	15	the vine which your right hand has planted.
Psalms	80	16	She is burned with fire and cut down before your stern face they are perishing.
Psalms	80	17	Support the one you have chosen, the one you have raised for yourself;
Psalms	80	18	then from you we will never draw back. Preserve us, and we will call on your name.
Psalms	80	19	LORD, God of hosts, restore us: Show us the light of your face, so we may be saved.
Psalms	81	1	Sing aloud to God our strength, shout for joy to the God of Jacob.
Psalms	81	2	Raise a song, sound the timbrel, sweet lyre and harp.
Psalms	81	3	On the new moon blow the horn, at the full moon, the day of our festival.
Psalms	81	4	For this is a statute for Israel, a ruling of the God of Jacob,
Psalms	81	5	a witness he set up in Joseph, when he marched against Egypt’s land, where he heard an unknown voice say:
Psalms	81	6	“I removed from your shoulder the burden, and freed your hands from the basket.
Psalms	81	7	At your call of distress I delivered you, from the thundercloud I answered you. At Meribah’s waters I tested you. *Selah*
Psalms	81	8	“Listen, my people, to my warning, O Israel, if you would but listen!
Psalms	81	9	There must not be a strange god among you, you must bow to no foreign god.
Psalms	81	10	I am the LORD  your God who brought you up out of Egypt. Open your mouth, that I fill it.
Psalms	81	11	“But my people did not listen to my voice, Israel would have none of me.
Psalms	81	12	So to their own hard hearts I left them, to follow their own devices.
Psalms	81	13	O that my people would listen, that Israel would walk in my ways.
Psalms	81	14	Soon would I humble their enemies, and turn my hand on their foes.
Psalms	81	15	Those who hate the LORD  would cringe before him in everlasting terror.
Psalms	81	16	But you would I feed with the richest wheat, and with honey from the rock to your heart’s desire.”
Psalms	82	1	God has taken his stand in the divine assembly: in the midst of the gods he holds judgment.
Psalms	82	2	“How long will you crookedly judge, and favor the wicked? *Selah*
Psalms	82	3	Do right by the weak and the orphan, acquit the innocent poor.
Psalms	82	4	Rescue the weak and the needy, save them from the hand of the wicked.
Psalms	82	5	“They have neither knowledge nor insight, in darkness they walk to and fro, while the earth’s foundations totter.
Psalms	82	6	It was I who appointed you gods, children of the Most High all of you.
Psalms	82	7	Yet like mortals you will surely die, you will fall like any prince.”
Psalms	82	8	Arise, O God, judge the earth, for all nations are yours by inheritance.
Psalms	83	1	Do not keep silent, O God: hold not your peace, be not still, God.
Psalms	83	2	For see! Your enemies roar, those who hate you lift up their heads,
Psalms	83	3	laying crafty plans for your people, and plotting against those you treasure.
Psalms	83	4	“Come, let us wipe them out as a nation, so Israel’s name will be mentioned no more.”
Psalms	83	5	For, conspiring with one accord, they have made a league against you
Psalms	83	6	Tents of Edom, and Ishmaelites, Moab, and the Hagrites.
Psalms	83	7	Gebal and Ammon and Amalek, Philistia, with the people of Tyre;
Psalms	83	8	Syria, too, is confederate, they have strengthened the children of Lot. *Selah*
Psalms	83	9	Deal with them as you dealt with Midian, with Sisera, with Jabin, at the torrent of Kishon,
Psalms	83	10	who at Endor were destroyed, and became dung for the field.
Psalms	83	11	Make their nobles like Oreb and Zeeb, all their princes like Zebah and Zalmunna,
Psalms	83	12	who said, “Let us take for ourselves the meadows of God.”
Psalms	83	13	Whirl them, my God, like dust, like stubble before the wind.
Psalms	83	14	As the fire that kindles the forest, as flame that sets mountains ablaze,
Psalms	83	15	so with your tempest pursue them, terrify them with your hurricane.
Psalms	83	16	Make them blush with shame; until they seek your name, O LORD .
Psalms	83	17	Everlasting shame and confusion, disgrace and destruction be theirs.
Psalms	83	18	Teach those who you alone are most high over all the earth.
Psalms	84	1	How dearly loved is the place where you live, LORD  of hosts!
Psalms	84	2	How I long and yearn for the courts of the LORD . Now heart and flesh cry for joy to the living God.
Psalms	84	3	Even the sparrow has found her a home and the swallow a nest, to lay her young, near your altar, LORD  of hosts, my king and my God.
Psalms	84	4	Happy those who live in your house, praising you evermore. *Selah*
Psalms	84	5	Happy those whose strength is in you, people with pilgrim hearts.
Psalms	84	6	As they pass through the valley of tears, they make it a place of fountains, clothed with the blessings of early rain.
Psalms	84	7	From rampart to rampart on they march, till at last God reveals himself in Zion.
Psalms	84	8	LORD, God of hosts, hear my prayer, attend, O God of Jacob. *Selah*
Psalms	84	9	Behold, O God, our defender, and look upon your anointed,
Psalms	84	10	for better a single day in your courts than a thousand in my own chambers: better stand at the door of the house of my God than live in the tents of ungodliness,
Psalms	84	11	for the LORD  is sun and shield, the LORD  gives grace and glory. He withholds no good thing from the life that is blameless.
Psalms	84	12	LORD  of hosts, happy those whose trust is in you.
Psalms	85	1	Once, LORD, you did favor your land, granting change of fortune to Jacob,
Psalms	85	2	forgiving the guilt of your people, pardoning all their sin, *Selah*
Psalms	85	3	withdrawing all your fury, turning from your hot anger.
Psalms	85	4	Restore us, O God our savior, put away your displeasure against us.
Psalms	85	5	Will you cherish your anger against us forever, prolonging your wrath to all generations?
Psalms	85	6	Will you not revive us again, that your people may be glad in you?
Psalms	85	7	Show us your kindness, O LORD, grant us your salvation.
Psalms	85	8	Let me hear what God the LORD  will speak; for he will speak of peace to his people, to those who love him, and turn their hearts to him.
Psalms	85	9	Soon those who fear him shall see how he saves, and glory shall live in our land.
Psalms	85	10	Kindness and loyalty meet; peace and righteousness kiss.
Psalms	85	11	Loyalty springs from the earth; righteousness looks from the sky.
Psalms	85	12	The LORD  shall give all that is good, our land yielding its increase,
Psalms	85	13	righteousness marching before him, and peace on the path he treads.
Psalms	86	1	Incline your ear, LORD, and answer me, for I am afflicted and needy.
Psalms	86	2	Guard me, for I am loyal: save your servant, who trusts in you.
Psalms	86	3	LORD, be gracious to me, for you are my God; I cry to you all the day.
Psalms	86	4	Gladden the heart of your servant; for to you, LORD, I set my hope.
Psalms	86	5	For you, LORD, are good and forgiving, rich in love towards all who call on you.
Psalms	86	6	Listen, O LORD, to my prayer; attend to my plea for mercy.
Psalms	86	7	In the day of my trouble I call on you, with assurance that you will answer me.
Psalms	86	8	None of the gods is like you, LORD, nor are any works like yours.
Psalms	86	9	All the nations you have made will come and bow down before you, giving glory, O LORD, to your name.
Psalms	86	10	For great are you, and a doer of wonders; you alone are God.
Psalms	86	11	Teach me, O LORD, your way, that I may walk in your truth: so my heart shall rejoice in your name.
Psalms	86	12	I will give you thanks, O LORD, with all my heart, my God, I will honor your name forever.
Psalms	86	13	For great is your love towards me, from the depths of Sheol you have saved me.
Psalms	86	14	Haughty men have risen up against me, O God, a band of the violent seeking my life, who think nothing of you.
Psalms	86	15	But you are a God of pity and grace, patient and rich in kindness and faithfulness; turn to me with your grace, O LORD .
Psalms	86	16	Grant your strength to your servant, and save the child of your handmaid.
Psalms	86	17	Show me a sign of your favor, which those who hate me may see with confusion, since you, LORD, are my helper and comforter.
Psalms	87	1	On the holy mountain stands the city he founded.
Psalms	87	2	The LORD  loves the gates of Zion more than all the dwellings of Jacob.
Psalms	87	3	Glorious things he is speaking of you, you city of God. *Selah*
Psalms	87	4	“Among those who are mine I name Rahab and Babylon, Philistia, Tyre, Ethiopia, their people will say I was born in Zion.
Psalms	87	5	As for Zion it will be said each and all were born in her.” The LORD  will preserve her.
Psalms	87	6	The LORD  will count, when enrolling the peoples, “This one was born there, and that one was born there.” *Selah*
Psalms	87	7	Singers and dancers alike will say “All my springs are in you.”
Psalms	88	1	O LORD  my God, I cry for help in the day-time, in the night my cry is before you;
Psalms	88	2	let my prayer come into your presence, incline your ear to my cry.
Psalms	88	3	For I am sated with sorrow, my life draws near to Sheol.
Psalms	88	4	I am counted with those who go down to the pit; without strength am I.
Psalms	88	5	My home is among the dead, like the slain that lie in the grave, whom you remember no more cut off as they are from your hand.
Psalms	88	6	In the deepest pit you have put me, in shadows deep and dark.
Psalms	88	7	Your wrath lies heavy upon me, waves of your anger roll over me. *Selah*
Psalms	88	8	You have put my friends far from me, you have made them shun me. I am shut in, and cannot escape,
Psalms	88	9	my eyes are wasted with sorrow. I call on you, LORD, every day, spreading my hands out to you.
Psalms	88	10	For the dead can you work wonders? Can the shades rise again to praise you? *Selah*
Psalms	88	11	Can your kindness be told in the grave, your faithfulness in the tomb?
Psalms	88	12	Can your wonders be known in the darkness, or your help in the land of forgetfulness?
Psalms	88	13	I cry for help to you, in the morning my prayer comes before you.
Psalms	88	14	Why, O LORD, do you spurn me, and hide your face from me?
Psalms	88	15	From my youth I am wretched and dying, I am numbed by the terrors I bear.
Psalms	88	16	The fires of your wrath have passed over me, your terrors destroy me,
Psalms	88	17	surging around me forever, hemming me in altogether.
Psalms	88	18	Those who love me you put far from me; the dark is my only friend.
Psalms	89	1	I will sing evermore of the love of the LORD, proclaiming to all generations his faithfulness.
Psalms	89	2	For your love you did promise to build up forever, your faithfulness firm as the heavens themselves.
Psalms	89	3	“I have made with my chosen a covenant, and sworn to David my servant,
Psalms	89	4	to establish his seed forever, and to build up his throne to all ages.” *Selah*
Psalms	89	5	Then the holy assembly in heaven praised your marvelous faithfulness, LORD .
Psalms	89	6	For who in the skies may compare with the LORD ? Who is like the LORD  among the gods?
Psalms	89	7	A God to be feared in the holy assembly, awful and great above all who are round him.
Psalms	89	8	O LORD  God of hosts, who is mighty as you? Your strength and faithfulness, LORD, surround you.
Psalms	89	9	You are the LORD  of the raging sea: when its waves surge, it is you who still them.
Psalms	89	10	It was you who did pierce and crush Rahab in pieces, and scatter your foes by your mighty arm.
Psalms	89	11	Yours are the heavens, yours also the earth, the world and its fulness, it’s you who did found them.
Psalms	89	12	The north and the south, it’s you have created them; Tabor and Hermon shout praise to your name.
Psalms	89	13	You have an arm with the might of a hero; strong is your hand, high uplifted your right hand.
Psalms	89	14	Justice and right are the base of your throne, kindness and faithfulness ever attend you.
Psalms	89	15	Happy the people who know the glad shout, who walk, O LORD, in the light of your face.
Psalms	89	16	They exult in your name all the day, and your righteousness they extol.
Psalms	89	17	For you are our strength and our pride. Your favor will lift us to honor.
Psalms	89	18	For the holy LORD  of Israel keeps our defender and king.
Psalms	89	19	In a vision of old you did speak in this way to the one whom you loved: “A crown I have set on the hero I chose to be over the people
Psalms	89	20	“I found my servant David, and anointed with holy oil.
Psalms	89	21	My hand will be with him forever, my arm will give him strength.
Psalms	89	22	“No enemy will dare to assail him, nor the wicked to oppress him;
Psalms	89	23	but his foes I will shatter before him, I will strike down those who hate him.
Psalms	89	24	“My loyal love shall attend him, and I will lift him to honor.
Psalms	89	25	I will set his hand on the sea, and his right hand on the rivers.
Psalms	89	26	“As for him, he will call me ‘My father, my God, and my rock of salvation.’
Psalms	89	27	And I will make him my firstborn, highest of kings on the earth.
Psalms	89	28	“My love will I keep for him ever, my covenant with him shall stand fast.
Psalms	89	29	His line will I make everlasting, and his throne as the days of the heavens.
Psalms	89	30	“If his children forsake my law, and walk not as I have ordained;
Psalms	89	31	if they profane my statutes, and do not keep my commandments;
Psalms	89	32	“I will punish their sin with the rod, their iniquity with scourges.
Psalms	89	33	But my love will I not take from him, nor will I belie my faithfulness.
Psalms	89	34	“I will not profane my covenant by changing the word that has passed my lips.
Psalms	89	35	Once have I solemnly sworn and I would not lie to David,
Psalms	89	36	“that his line should endure forever, and his throne as the sun before me,
Psalms	89	37	firm as the moon which for ever and ever is fixed in the sky.” *Selah*
Psalms	89	38	But you have cast off in contempt, and been furious with your anointed.
Psalms	89	39	You have spurned the covenant with your servant, and his sacred crown dashed to the ground.
Psalms	89	40	You have broken down all his walls, and laid his bulwarks in ruins.
Psalms	89	41	All who pass on their way despoil him, the scorn of his neighbors is he now.
Psalms	89	42	You have given his foes the victory, and made all his enemies glad.
Psalms	89	43	You have turned back his sword from the foe, you did not lift him up in the battle.
Psalms	89	44	The sceptre you took from his hand, and his throne you did hurl to the ground.
Psalms	89	45	You have shortened the days of his youth, and covered him with shame. *Selah*
Psalms	89	46	How long, LORD  will you hide you forever? How long are the fires of your wrath to burn?
Psalms	89	47	Remember, LORD, the shortness of life how fleeting you made all people.
Psalms	89	48	Who can live without seeing death? Who can rescue their life from the clutch of Sheol? *Selah*
Psalms	89	49	Where, LORD, is your kindness of old, which you in your faithfulness swore to David?
Psalms	89	50	Remember, O LORD, how your servants are mocked, how I bear in my heart the scorn of all nations
Psalms	89	51	The scorn which your enemies hurl, O LORD, which they hurl at the footsteps of your anointed.
Psalms	89	52	*Blest be the LORD, for ever and ever.* *Amen and Amen.*
Psalms	90	1	LORD, you have been a home to us one generation after another.
Psalms	90	2	Before the mountains were born, or the earth and the world were brought forth, from everlasting to everlasting you are God.
Psalms	90	3	You bring us back to the dust, you summon mortals to return.
Psalms	90	4	For you see a thousand years as the passing of yesterday, as a watch in the night.
Psalms	90	5	Your floods sweep them away; they are like a dream, or like grass which sprouts in the morning,
Psalms	90	6	which blossoms and sprouts in the morning, but by evening is cut and withered.
Psalms	90	7	For your anger consumes us, the heat of your wrath confounds us.
Psalms	90	8	Our sins you have set before you, our secrets in the light of your face.
Psalms	90	9	For through your wrath our days are declining, we bring our years to an end as a sigh.
Psalms	90	10	The span of our life is seventy years, or, if we are strong, maybe eighty; yet is their breadth but empty toil, for swiftly they go, and we fly away.
Psalms	90	11	Who lays to heart the power of your anger? Or who stands in reverent awe of your wrath?
Psalms	90	12	O teach us to count our days so our minds may learn wisdom.
Psalms	90	13	Return, O LORD ; why so long? Relent on your servants.
Psalms	90	14	Grant us your love to the full in the morning, that all our days we may shout for joy.
Psalms	90	15	Make us glad for the days you have humbled us, for the evil years we have seen.
Psalms	90	16	Let your servants see you in action, show your majesty to their children.
Psalms	90	17	Let the grace of the LORD  our God be upon us, uphold what our hands are striving to do.
Psalms	91	1	You whose home is the shelter of God Most High, whose abode is the shadow of God Almighty,
Psalms	91	2	can say to the LORD, “My refuge, my fortress, my God, in whom I trust.”
Psalms	91	3	For he saves you from fowler’s snare, from deadly plague,
Psalms	91	4	he shelters you with his pinions, and under his wings you can hide.  His truth will be a shield and buckler.
Psalms	91	5	You need not fear the terror of night, nor the arrow that flies by day,
Psalms	91	6	nor the plague that stalks in darkness, nor the pestilence raging at noon.
Psalms	91	7	A thousand may fall at your side, ten thousand at your right hand: but it will not draw near to you.
Psalms	91	8	You will only look on with your eyes, and see how the wicked are punished.
Psalms	91	9	You have made the LORD  your refuge, you have made the Most High your defence.
Psalms	91	10	You will never be met by misfortune, no plague will come near your tent,
Psalms	91	11	for he orders his angels to guard you, wherever you go.
Psalms	91	12	They will carry you with their hands, so you don’t hurt your foot on a stone.
Psalms	91	13	You will trample down lions and snakes, tread on young lions and cobras.
Psalms	91	14	“Because of their love for me, I will deliver them, I will protect those who trust my name.
Psalms	91	15	I will answer their cry and be with them in trouble, bringing them forth into safety and honor.
Psalms	91	16	I will give them a life of many days, I will show them my salvation.”
Psalms	92	1	It is good to give thanks to the LORD, to sing praise to your name, O Most High,
Psalms	92	2	to declare your love in the morning, and your faithfulness in the night,
Psalms	92	3	with voice and a ten-stringed harp, with music that throbs on the lyre.
Psalms	92	4	For you make me glad by your deeds, LORD, at the work of your hands I will ring out my joy.
Psalms	92	5	How great are your works, O LORD ; how deep are your thoughts!
Psalms	92	6	The insensitive cannot know, nor can a fool understand,
Psalms	92	7	that, though the wicked flourish like grass, and evildoers all blossom, they will perish forever.
Psalms	92	8	But you are exalted forever.
Psalms	92	9	For see! Your enemies, LORD For see! Your enemies perish, all evildoers are scattered.
Psalms	92	10	But you lift me to honor, and anoint me afresh with oil.
Psalms	92	11	My eyes will feast on my foes, and my ears will hear of the doom of the wicked.
Psalms	92	12	The righteous will sprout like the palm, will grow like a cedar of Lebanon.
Psalms	92	13	In the house of the LORD  are they planted, in the courts of our God they will sprout.
Psalms	92	14	They will still bear fruit in old age, all sappy and fresh will they be
Psalms	92	15	So they proclaim the LORD  to be just, my rock, in whom is no wrong.
Psalms	93	1	The LORD  has taken his seat on the throne, clothed with majesty, armed with might. Now the world stands firm, to be shaken no more,
Psalms	93	2	firm stands your throne from all eternity. You are from everlasting.
Psalms	93	3	The floods, O LORD, have lifted, the floods have lifted their voice, the floods lift up their roar.
Psalms	93	4	But more grand than the great roaring waters, more grand than the ocean waves, grand on the height stands the LORD .
Psalms	93	5	What you have ordained is most sure; most sure shall your house stand inviolate, O LORD, for ever and ever.
Psalms	94	1	LORD, God of vengeance, God of vengeance, shine forth.
Psalms	94	2	Rise up, judge of the earth, pay back the proud what they deserve.
Psalms	94	3	LORD, how long shall the wicked, how long shall the wicked exult,
Psalms	94	4	with their blustering arrogant words, their braggart and wicked speech,
Psalms	94	5	crushing your people, LORD, and afflicting your heritage,
Psalms	94	6	murdering widows and strangers, slaying the fatherless?
Psalms	94	7	They think that the LORD  does not see, nor the God of Jacob regard it.
Psalms	94	8	Take heed, you dullest of people; when will you be wise, you fools?
Psalms	94	9	Is he deaf, who shaped the ear? Is he blind, who fashioned the eye?
Psalms	94	10	Can he who trains nations not punish them he who teaches knowledge to people?
Psalms	94	11	The LORD  knows the thoughts of people, that only a breath are they.
Psalms	94	12	Happy are those whom you chasten, and teach out of your law,
Psalms	94	13	keeping them calm in the day of misfortune, till a pit be dug for the wicked.
Psalms	94	14	For the LORD  will not leave his people, he will not forsake his inheritance.
Psalms	94	15	For the righteous shall come to their rights, and all true-hearted people shall follow them.
Psalms	94	16	Who will rise up for me against those who do evil? Who will stand up for me against workers of wrong?
Psalms	94	17	Were it not for the help of the LORD, I would soon have gone to the silent grave.
Psalms	94	18	When I thought that my foot was slipping, your kindness, LORD, held me up.
Psalms	94	19	When with cares my heart was crowded, your comforts make me glad.
Psalms	94	20	Can corrupt justice be your ally, framing mischief by statute?
Psalms	94	21	They assail the life of the righteous, and innocent blood condemn.
Psalms	94	22	But the LORD  is my sure retreat, my God is the rock of my refuge.
