Book	Chapter	Verse	Text	Index	Version
The Book of Psalms	30	1	Unto the end, a psalm for David, in an ecstasy.	15	DRB
The Book of Psalms	30	2	In thee, O Lord, have I hoped, let me never be confounded: deliver me in thy justice.	15	DRB
The Book of Psalms	30	3	Bow down thy ear to me: make haste to deliver me. Be thou unto me a God, a protector, and a house of refuge, to save me.	15	DRB
The Book of Psalms	30	4	For thou art my strength and my refuge; and for thy name’s sake thou wilt lead me, and nourish me.	15	DRB
The Book of Psalms	30	5	Thou wilt bring me out of this snare, which they have hidden for me: for thou art my protector.	15	DRB
The Book of Psalms	30	6	Into thy hands I commend my spirit: thou hast redeemed me, O Lord, the God of truth.	15	DRB
The Book of Psalms	30	7	Thou hast hated them that regard vanities, to no purpose. But I have hoped in the Lord:	15	DRB
The Book of Psalms	30	8	I will be glad and rejoice in thy mercy. For thou hast regarded my humility, thou hast saved my soul out of distresses.	15	DRB
The Book of Psalms	30	9	And thou hast not shut me up in the hands of the enemy: thou hast set my feet in a spacious place.	15	DRB
The Book of Psalms	30	10	Have mercy on me, O Lord, for I am afflicted: my eye is troubled with wrath, my soul, and my belly:	15	DRB
The Book of Psalms	30	11	For my life is wasted with grief: and my years in sighs. My strength is weakened through poverty and my bones are disturbed.	15	DRB
The Book of Psalms	30	12	I am become a reproach among all my enemies, and very much to my neighbours; and a fear to my acquaintance. They that saw me without fled from me.	15	DRB
The Book of Psalms	30	13	I am forgotten as one dead from the heart. I am become as a vessel that is destroyed.	15	DRB
The Book of Psalms	30	14	For I have heard the blame of many that dwell round about. While they assembled together against me, they consulted to take away my life.	15	DRB
The Book of Psalms	30	15	But I have put my trust in thee, O Lord: I said: Thou art my God.	15	DRB
The Book of Psalms	30	16	My lots are in thy hands. Deliver me out of the hands of my enemies; and from them that persecute me.	15	DRB
The Book of Psalms	30	17	Make thy face to shine upon thy servant; save me in thy mercy.	15	DRB
The Book of Psalms	30	18	Let me not be confounded, O Lord, for I have called upon thee. Let the wicked be ashamed, and be brought down to hell.	15	DRB
The Book of Psalms	30	19	Let deceitful lips be made dumb. Which speak iniquity against the just, with pride and abuse.	15	DRB
The Book of Psalms	30	20	O how great is the multitude of thy sweetness, O Lord, which thou hast hidden for them that fear thee! Which thou hast wrought for them that hope in thee, in the sight of the sons of men.	15	DRB
The Book of Psalms	30	21	Thou shalt hide them in the secret of thy face, from the disturbance of men. Thou shalt protect them in thy tabernacle from the contradiction of tongues.	15	DRB
The Book of Psalms	30	22	Blessed be the Lord, for he hath shewn his wonderful mercy to me in a fortified city.	15	DRB
The Book of Psalms	30	23	But I said in the excess of my mind: I am cast away from before thy eyes. Therefore thou hast heard the voice of my prayer, when I cried to thee.	15	DRB
The Book of Psalms	30	24	O love the Lord, all ye his saints: for the Lord will require truth, and will repay them abundantly that act proudly.	15	DRB
The Book of Psalms	30	25	Do ye manfully, and let your heart be strengthened, all ye that hope in the Lord. Psalms Chapter 31 Beati quorum. The second penitential psalm.	15	DRB
The Book of Psalms	31	1	To David himself, understanding. Blessed are they whose iniquities are forgiven, and whose sins are covered.	15	DRB
The Book of Psalms	31	2	Blessed is the man to whom the Lord hath not imputed sin, and in whose spirit there is no guile.	15	DRB
The Book of Psalms	31	3	Because I was silent my bones grew old; whilst I cried out all the day long. Because I was silent, etc.... That is, whilst I kept silence, by concealing, or refusing to confess my sins, thy hand was heavy upon me, etc.	15	DRB
The Book of Psalms	31	4	For day and night thy hand was heavy upon me: I am turned in my anguish, whilst the thorn is fastened. I am turned, etc.... That is, I turn and roll about in my bed to seek for ease in my pain whilst the thorn of thy justice pierces my flesh, and sticks fast in me. Or, I am turned: that is, I am converted to thee, my God, by being brought to a better understanding by thy chastisements. In the Hebrew it is, my moisture is turned into the droughts of the summer.	15	DRB
The Book of Psalms	31	5	I have acknowledged my sin to thee, and my injustice I have not concealed. I said I will confess against my self my injustice to the Lord: and thou hast forgiven the wickedness of my sin.	15	DRB
The Book of Psalms	31	6	For this shall every one that is holy pray to thee in a seasonable time. And yet in a flood of many waters, they shall not come nigh unto him.	15	DRB
The Book of Psalms	31	7	Thou art my refuge from the trouble which hath encompassed me: my joy, deliver me from them that surround me.	15	DRB
The Book of Psalms	31	8	I will give thee understanding, and I will instruct thee in this way, in which thou shalt go: I will fix my eyes upon thee.	15	DRB
The Book of Psalms	31	9	Do not become like the horse and the mule, who have no understanding. With bit and bridle bind fast their jaws, who come not near unto thee.	15	DRB
The Book of Psalms	31	10	Many are the scourges of the sinner, but mercy shall encompass him that hopeth in the Lord.	15	DRB
The Book of Psalms	31	11	Be glad in the Lord, and rejoice, ye just, and glory, all ye right of heart. Psalms Chapter 32 Exultate, justi. An exhortation to praise God, and to trust in him.	15	DRB
The Book of Psalms	32	1	A psalm for David. Rejoice in the Lord, O ye just: praise becometh the upright.	15	DRB
The Book of Psalms	32	2	Give praise to the Lord on the harp; sing to him with the psaltery, the instrument of ten strings.	15	DRB
The Book of Psalms	32	3	Sing to him a new canticle, sing well unto him with a loud noise.	15	DRB
The Book of Psalms	32	4	For the word of the Lord is right, and all his works are done with faithfulness.	15	DRB
The Book of Psalms	32	5	He loveth mercy and judgment; the earth is full of the mercy of the Lord.	15	DRB
The Book of Psalms	32	6	By the word of the Lord the heavens were established; and all the power of them by the spirit of his mouth:	15	DRB
The Book of Psalms	32	7	Gathering together the waters of the sea, as in a vessel; laying up the depths in storehouses.	15	DRB
The Book of Psalms	32	8	Let all the earth fear the Lord, and let all the inhabitants of the world be in awe of him.	15	DRB
The Book of Psalms	32	9	For he spoke and they were made: he commanded and they were created.	15	DRB
The Book of Psalms	32	10	The Lord bringeth to nought the counsels of nations; and he rejecteth the devices of people, and casteth away the counsels of princes.	15	DRB
The Book of Psalms	32	11	But the counsel of the Lord standeth for ever: the thoughts of his heart to all generations.	15	DRB
The Book of Psalms	32	12	Blessed is the nation whose God is the Lord: the people whom he hath chosen for his inheritance.	15	DRB
The Book of Psalms	32	13	The Lord hath looked from heaven: he hath beheld all the sons of men.	15	DRB
The Book of Psalms	32	14	From his habitation which he hath prepared, he hath looked upon all that dwell on the earth.	15	DRB
The Book of Psalms	32	15	He who hath made the hearts of every one of them: who understandeth all their works.	15	DRB
The Book of Psalms	32	16	The king is not saved by a great army: nor shall the giant be saved by his own great strength.	15	DRB
The Book of Psalms	32	17	Vain is the horse for safety: neither shall he be saved by the abundance of his strength.	15	DRB
The Book of Psalms	32	18	Behold the eyes of the Lord are on them that fear him: and on them that hope in his mercy.	15	DRB
The Book of Psalms	32	19	To deliver their souls from death; and feed them in famine.	15	DRB
The Book of Psalms	32	20	Our soul waiteth for the Lord: for he is our helper and protector.	15	DRB
The Book of Psalms	32	21	For in him our heart shall rejoice: and in his holy name we have trusted.	15	DRB
The Book of Psalms	32	22	Let thy mercy, O Lord, be upon us, as we have hoped in thee. Psalms Chapter 33 Benedicam Dominum. An exhortation to the praise, and service of God.	15	DRB
The Book of Psalms	33	1	For David, when he changed his countenance before Achimelech, who dismissed him, and he went his way. [1 Kings 21.]	15	DRB
The Book of Psalms	33	2	I will bless the Lord at all times, his praise shall be always in my mouth.	15	DRB
The Book of Psalms	33	3	In the Lord shall my soul be praised: let the meek hear and rejoice.	15	DRB
The Book of Psalms	33	4	O magnify the Lord with me; and let us extol his name together.	15	DRB
The Book of Psalms	33	5	I sought the Lord, and he heard me; and he delivered me from all my troubles.	15	DRB
The Book of Psalms	33	6	Come ye to him and be enlightened: and your faces shall not be confounded.	15	DRB
The Book of Psalms	33	7	This poor man cried, and the Lord heard him: and saved him out of all his troubles.	15	DRB
The Book of Psalms	33	8	The angel of the Lord shall encamp round about them that fear him: and shall deliver them.	15	DRB
The Book of Psalms	33	9	O taste, and see that the Lord is sweet: blessed is the man that hopeth in him.	15	DRB
The Book of Psalms	33	10	Fear the Lord, all ye his saints: for there is no want to them that fear him.	15	DRB
The Book of Psalms	33	11	The rich have wanted, and have suffered hunger: but they that seek the Lord shall not be deprived of any good.	15	DRB
The Book of Psalms	33	12	Come, children, hearken to me: I will teach you the fear of the Lord.	15	DRB
The Book of Psalms	33	13	Who is the man that desireth life: who loveth to see good days?	15	DRB
The Book of Psalms	33	14	Keep thy tongue from evil, and thy lips from speaking guile.	15	DRB
The Book of Psalms	33	15	Turn away from evil and do good: seek after peace and pursue it.	15	DRB
The Book of Psalms	33	16	The eyes of the Lord are upon the just: and his ears unto their prayers.	15	DRB
The Book of Psalms	33	17	But the countenance of the Lord is against them that do evil things: to cut off the remembrance of them from the earth.	15	DRB
The Book of Psalms	33	18	The just cried, and the Lord heard them: and delivered them out of all their troubles.	15	DRB
The Book of Psalms	33	19	The Lord is nigh unto them that are of a contrite heart: and he will save the humble of spirit.	15	DRB
The Book of Psalms	33	20	Many are the afflictions of the just; but out of them all will the Lord deliver them.	15	DRB
The Book of Psalms	33	21	The Lord keepeth all their bones, not one of them shall be broken.	15	DRB
The Book of Psalms	33	22	The death of the wicked is very evil: and they that hate the just shall be guilty.	15	DRB
The Book of Psalms	33	23	The Lord will redeem the souls of his servants: and none of them that trust in him shall offend. Psalms Chapter 34 Judica, Domine, nocentes me. David, in the person of Christ, prayeth against his persecutors: prophetically foreshewing the punishments that shall fall upon them.	15	DRB
The Book of Psalms	34	1	For David himself. Judge thou, O Lord, them that wrong me: overthrow them that fight against me.	15	DRB
The Book of Psalms	34	2	Take hold of arms and shield: and rise up to help me.	15	DRB
The Book of Psalms	34	3	Bring out the sword, and shut up the way against them that persecute me: say to my soul: I am thy salvation.	15	DRB
The Book of Psalms	34	4	Let them be confounded and ashamed that seek after my soul. Let them be turned back and be confounded that devise evil against me.	15	DRB
The Book of Psalms	34	5	Let them become as dust before the wind: and let the angel of the Lord straiten them.	15	DRB
The Book of Psalms	34	6	Let their way become dark and slippery; and let the angel of the Lord pursue them.	15	DRB
The Book of Psalms	34	7	For without cause they have hidden their net for me unto destruction: without cause they have upbraided my soul.	15	DRB
The Book of Psalms	34	8	Let the snare which he knoweth not come upon him: and let the net which he hath hidden catch him: and into that very snare let them fall.	15	DRB
The Book of Psalms	34	9	But my soul shall rejoice in the Lord; and shall be delighted in his salvation.	15	DRB
The Book of Psalms	34	10	All my bones shall say: Lord, who is like to thee? Who deliverest the poor from the hand of them that are stronger than he; the needy and the poor from them that strip him.	15	DRB
The Book of Psalms	34	11	Unjust witnesses rising up have asked me things I knew not.	15	DRB
The Book of Psalms	34	12	They repaid me evil for good: to the depriving me of my soul.	15	DRB
The Book of Psalms	34	13	But as for me, when they were troublesome to me, I was clothed with haircloth. I humbled my soul with fasting; and my prayer shall be turned into my bosom.	15	DRB
The Book of Psalms	34	14	As a neighbour and as an own brother, so did I please: as one mourning and sorrowful so was I humbled.	15	DRB
The Book of Psalms	34	15	But they rejoiced against me, and came together: scourges were gathered together upon me, and I knew not.	15	DRB
The Book of Psalms	34	16	They were separated, and repented not: they tempted me, they scoffed at me with scorn: they gnashed upon me with their teeth.	15	DRB
The Book of Psalms	34	17	Lord, when wilt thou look upon me? rescue thou my soul from their malice: my only one from the lions.	15	DRB
The Book of Psalms	34	18	I will give thanks to thee in a great church; I will praise thee in a strong people.	15	DRB
The Book of Psalms	34	19	Let not them that are my enemies wrongfully rejoice over me: who have hated me without cause, and wink with the eyes.	15	DRB
The Book of Psalms	34	20	For they spoke indeed peaceably to me; and speaking in the anger of the earth they devised guile.	15	DRB
The Book of Psalms	34	21	And they opened their mouth wide against me; they said: Well done, well done, our eyes have seen it.	15	DRB
The Book of Psalms	34	22	Thou hast seen, O Lord, be not thou silent: O Lord, depart not from me.	15	DRB
The Book of Psalms	34	23	Arise, and be attentive to my judgment: to my cause, my God, and my Lord.	15	DRB
The Book of Psalms	34	24	Judge me, O Lord my God according to thy justice, and let them not rejoice over me.	15	DRB
The Book of Psalms	34	25	Let them not say in their hearts: It is well, it is well, to our mind: neither let them say: We have swallowed him up.	15	DRB
The Book of Psalms	34	26	Let them blush: and be ashamed together, who rejoice at my evils. Let them be clothed with confusion and shame, who speak great things against me.	15	DRB
The Book of Psalms	34	27	Let them rejoice and be glad, who are well pleased with my justice, and let them say always: The Lord be magnified, who delights in the peace of his servant.	15	DRB
The Book of Psalms	34	28	And my tongue shall meditate thy justice, thy praise all the day long. Psalms Chapter 35 Dixit injustus. The malice of sinners, and the goodness of God.	15	DRB
The Book of Psalms	35	1	Unto the end, for the servant of God, David himself.	15	DRB
The Book of Psalms	35	2	The unjust hath said within himself, that he would sin: there is no fear of God before his eyes.	15	DRB
The Book of Psalms	35	3	For in his sight he hath done deceitfully, that his iniquity may be found unto hatred. Unto hatred.... That is, hateful to God.	15	DRB
The Book of Psalms	35	4	The words of his mouth are iniquity and guile: he would not understand that he might do well.	15	DRB
The Book of Psalms	35	5	He hath devised iniquity on his bed, he hath set himself on every way that is not good: but evil he hath not hated.	15	DRB
The Book of Psalms	35	6	O Lord, thy mercy is in heaven, and thy truth reacheth even to the clouds.	15	DRB
The Book of Psalms	35	7	Thy justice is as the mountains of God, thy judgments are a great deep. Men and beasts thou wilt preserve, O Lord:	15	DRB
The Book of Psalms	35	8	O how hast thou multiplied thy mercy, O God! But the children of men shall put their trust under the covert of thy wings.	15	DRB
The Book of Psalms	35	9	They shall be inebriated with the plenty of thy house; and thou shalt make them drink of the torrent of thy pleasure.	15	DRB
The Book of Psalms	35	10	For with thee is the fountain of life; and in thy light we shall see light.	15	DRB
The Book of Psalms	35	11	Extend thy mercy to them that know thee, and thy justice to them that are right in heart.	15	DRB
The Book of Psalms	35	12	Let not the foot of pride come to me, and let not the hand of the sinner move me.	15	DRB
The Book of Psalms	35	13	There the workers of iniquity are fallen, they are cast out, and could not stand. Psalms Chapter 36 Noli aemulari. An exhortation to despise this world; and the short prosperity of the wicked; and to trust in Providence.	15	DRB
The Book of Psalms	36	1	Be not emulous of evildoers; nor envy them that work iniquity.	15	DRB
The Book of Psalms	36	2	For they shall shortly wither away as grass, and as the green herbs shall quickly fall.	15	DRB
The Book of Psalms	36	3	Trust in the Lord, and do good, and dwell in the land, and thou shalt be fed with its riches.	15	DRB
The Book of Psalms	36	4	Delight in the Lord, and he will give thee the requests of thy heart.	15	DRB
The Book of Psalms	36	5	Commit thy way to the Lord, and trust in him, and he will do it.	15	DRB
The Book of Psalms	36	6	And he will bring forth thy justice as the light, and thy judgment as the noonday.	15	DRB
The Book of Psalms	36	7	Be subject to the Lord and pray to him. Envy not the man who prospereth in his way; the man who doth unjust things.	15	DRB
The Book of Psalms	36	8	Cease from anger, and leave rage; have no emulation to do evil.	15	DRB
The Book of Psalms	36	9	For evildoers shall be cut off: but they that wait upon the Lord, they shall inherit the land.	15	DRB
The Book of Psalms	36	10	For yet a little while, and the wicked shall not be: and thou shalt seek his place, and shalt not find it.	15	DRB
The Book of Psalms	36	11	But the meek shall inherit the land, and shall delight in abundance of peace.	15	DRB
The Book of Psalms	36	12	The sinner shall watch the just man: and shall gnash upon him with his teeth.	15	DRB
The Book of Psalms	36	13	But the Lord shall laugh at him: for he foreseeth that his day shall come.	15	DRB
The Book of Psalms	36	14	The wicked have drawn out the sword: they have bent their bow. To cast down the poor and needy, to kill the upright of heart.	15	DRB
The Book of Psalms	36	15	Let their sword enter into their own hearts, and let their bow be broken.	15	DRB
The Book of Psalms	36	16	Better is a little to the just, than the great riches of the wicked.	15	DRB
The Book of Psalms	36	17	For the arms of the wicked shall be broken in pieces; but the Lord strengtheneth the just.	15	DRB
The Book of Psalms	36	18	The Lord knoweth the days of the undefiled; and their inheritance shall be for ever.	15	DRB
The Book of Psalms	36	19	They shall not be confounded in the evil time; and in the days of famine they shall be filled:	15	DRB
The Book of Psalms	36	20	Because the wicked shall perish. And the enemies of the Lord, presently after they shall be honoured and exalted, shall come to nothing and vanish like smoke.	15	DRB
The Book of Psalms	36	21	The sinner shall borrow, and not pay again; but the just sheweth mercy and shall give.	15	DRB
The Book of Psalms	36	22	For such as bless him shall inherit the land: but such as curse him shall perish.	15	DRB
The Book of Psalms	36	23	With the Lord shall the steps of a man be directed, and he shall like well his way.	15	DRB
The Book of Psalms	36	24	When he shall fall he shall not be bruised, for the Lord putteth his hand under him.	15	DRB
The Book of Psalms	36	25	I have been young and now am old; and I have not seen the just forsaken, nor his seed seeking bread.	15	DRB
The Book of Psalms	36	26	He sheweth mercy, and lendeth all the day long; and his seed shall be in blessing.	15	DRB
The Book of Psalms	36	27	Decline from evil and do good, and dwell for ever and ever.	15	DRB
The Book of Psalms	36	28	For the Lord loveth judgment, and will not forsake his saints: they shall be preserved for ever. The unjust shall be punished, and the seed of the wicked shall perish.	15	DRB
The Book of Psalms	36	29	But the just shall inherit the land, and shall dwell therein for evermore.	15	DRB
The Book of Psalms	36	30	The mouth of the just shall meditate wisdom: and his tongue shall speak judgment.	15	DRB
The Book of Psalms	36	31	The law of his God is in his heart, and his steps shall not be supplanted.	15	DRB
The Book of Psalms	36	32	The wicked watcheth the just man, and seeketh to put him to death,	15	DRB
The Book of Psalms	36	33	But the Lord will not leave him in his hands; nor condemn him when he shall be judged.	15	DRB
The Book of Psalms	36	34	Expect the Lord and keep his way: and he will exalt thee to inherit the land: when the sinners shall perish thou shalt see.	15	DRB
The Book of Psalms	36	35	I have seen the wicked highly exalted, and lifted up like the cedars of Libanus.	15	DRB
The Book of Psalms	36	36	And I passed by, and lo, he was not: and I sought him and his place was not found.	15	DRB
The Book of Psalms	36	37	Keep innocence, and behold justice: for there are remnants for the peaceable man.	15	DRB
The Book of Psalms	36	38	But the unjust shall be destroyed together: the remnants of the wicked shall perish.	15	DRB
The Book of Psalms	36	39	But the salvation of the just is from the Lord, and he is their protector in the time of trouble.	15	DRB
The Book of Psalms	36	40	And the Lord will help them and deliver them: and he will rescue them from the wicked, and save them because they have hoped in him. Psalms Chapter 37 Domine, ne in furore. A prayer of a penitent for the remission of his sins. The third penitential psalm.	15	DRB
The Book of Psalms	37	1	A psalm for David, for a remembrance of the sabbath. For a remembrance.... Viz., of our miseries and sins: and to be sung on the sabbath day.	15	DRB
The Book of Psalms	37	2	Rebuke me not, O Lord, in thy indignation; nor chastise me in thy wrath.	15	DRB
The Book of Psalms	37	3	For thy arrows are fastened in me: and thy hand hath been strong upon me.	15	DRB
The Book of Psalms	37	4	There is no health in my flesh, because of thy wrath: there is no peace for my bones, because of my sins.	15	DRB
The Book of Psalms	37	5	For my iniquities are gone over my head: and as a heavy burden are become heavy upon me.	15	DRB
The Book of Psalms	37	6	My sores are putrified and corrupted, because of my foolishness.	15	DRB
The Book of Psalms	37	7	I am become miserable, and am bowed down even to the end: I walked sorrowful all the day long.	15	DRB
The Book of Psalms	37	8	For my loins are filled with illusions; and there is no health in my flesh.	15	DRB
The Book of Psalms	37	9	I am afflicted and humbled exceedingly: I roared with the groaning of my heart.	15	DRB
The Book of Psalms	37	10	Lord, all my desire is before thee, and my groaning is not hidden from thee.	15	DRB
The Book of Psalms	37	11	My heart is troubled, my strength hath left me, and the light of my eyes itself is not with me.	15	DRB
The Book of Psalms	37	12	My friends and my neighbours have drawn near, and stood against me. And they that were near me stood afar off:	15	DRB
The Book of Psalms	37	13	And they that sought my soul used violence. And they that sought evils to me spoke vain things, and studied deceits all the day long.	15	DRB
The Book of Psalms	37	14	But I, as a deaf man, heard not: and as a dumb man not opening his mouth.	15	DRB
The Book of Psalms	37	15	And I became as a man that heareth not: and that hath no reproofs in his mouth.	15	DRB
The Book of Psalms	37	16	For in thee, O Lord, have I hoped: thou wilt hear me, O Lord my God.	15	DRB
The Book of Psalms	37	17	For I said: Lest at any time my enemies rejoice over me: and whilst my feet are moved, they speak great things against me.	15	DRB
The Book of Psalms	37	18	For I am ready for scourges: and my sorrow is continually before me.	15	DRB
The Book of Psalms	37	19	For I will declare my iniquity: and I will think for my sin.	15	DRB
The Book of Psalms	37	20	But my enemies live, and are stronger than I: and they that hate me wrongfully are multiplied.	15	DRB
The Book of Psalms	37	21	They that render evil for good, have detracted me, because I followed goodness.	15	DRB
The Book of Psalms	37	22	For sake me not, O Lord my God: do not thou depart from me.	15	DRB
The Book of Psalms	37	23	Attend unto my help, O Lord, the God of my salvation. Psalms Chapter 38 Dixi custodiam. A just man’s peace and patience in his sufferings; considering the vanity of the world, and the providence of God.	15	DRB
The Book of Psalms	38	1	Unto the end, for Idithun himself, a canticle of David.	15	DRB
The Book of Psalms	38	2	I said: I will take heed to my ways: that I sin not with my tongue. I have set a guard to my mouth, when the sinner stood against me.	15	DRB
The Book of Psalms	38	3	I was dumb, and was humbled, and kept silence from good things: and my sorrow was renewed.	15	DRB
The Book of Psalms	38	4	My heart grew hot within me: and in my meditation a fire shall flame out.	15	DRB
The Book of Psalms	38	5	I spoke with my tongue: O Lord, make me know my end. And what is the number of my days: that I may know what is wanting to me.	15	DRB
The Book of Psalms	38	6	Behold thou hast made my days measurable, and my substance is as nothing before thee. And indeed all things are vanity: every man living.	15	DRB
The Book of Psalms	38	7	Surely man passeth as an image: yea, and he is disquieted in vain. He storeth up: and he knoweth not for whom he shall gather these things.	15	DRB
The Book of Psalms	38	8	And now what is my hope? is it not the Lord? and my substance is with thee.	15	DRB
The Book of Psalms	38	9	Deliver thou me from all my iniquities: thou hast made me a reproach to the fool.	15	DRB
The Book of Psalms	38	10	I was dumb, and I opened not my mouth, because thou hast done it.	15	DRB
The Book of Psalms	38	11	Remove thy scourges from me. The strength of thy hand hath made me faint in rebukes:	15	DRB
The Book of Psalms	38	12	Thou hast corrected man for iniquity. And thou hast made his soul to waste away like a spider: surely in vain is any man disquieted.	15	DRB
The Book of Psalms	38	13	Hear my prayer, O Lord, and my supplication: give ear to my tears. Be not silent: for I am a stranger with thee, and a sojourner as all my fathers were.	15	DRB
The Book of Psalms	38	14	O forgive me, that I may be refreshed, before I go hence, and be no more. Psalms Chapter 39 Expectans expectavi. Christ’s coming, and redeeming mankind.	15	DRB
The Book of Psalms	39	1	Unto the end, a psalm for David himself.	15	DRB
The Book of Psalms	39	2	With expectation I have waited for the Lord, and he was attentive to me.	15	DRB
The Book of Psalms	39	3	And he heard my prayers, and brought me out of the pit of misery and the mire of dregs. And he set my feet upon a rock, and directed my steps.	15	DRB
The Book of Psalms	39	4	And he put a new canticle into my mouth, a song to our God. Many shall see, and shall fear: and they shall hope in the Lord.	15	DRB
The Book of Psalms	39	5	Blessed is the man whose trust is in the name of the Lord; and who hath not had regard to vanities, and lying follies.	15	DRB
The Book of Psalms	39	6	Thou hast multiplied thy wonderful works, O Lord my God: and in thy thoughts there is no one like to thee. I have declared and I have spoken they are multiplied above number.	15	DRB
The Book of Psalms	39	7	Sacrifice and oblation thou didst not desire; but thou hast pierced ears for me. Burnt offering and sin offering thou didst not require:	15	DRB
The Book of Psalms	39	8	Then said I, Behold I come. In the head of the book it is written of me	15	DRB
The Book of Psalms	39	9	That I should do thy will: O my God, I have desired it, and thy law in the midst of my heart.	15	DRB
The Book of Psalms	39	10	I have declared thy justice in a great church, lo, I will not restrain my lips: O Lord, thou knowest it.	15	DRB
The Book of Psalms	39	11	I have not hid thy justice within my heart: I have declared thy truth and thy salvation. I have not concealed thy mercy and thy truth from a great council.	15	DRB
The Book of Psalms	39	12	Withhold not thou, O Lord, thy tender mercies from me: thy mercy and thy truth have always upheld me.	15	DRB
The Book of Psalms	39	13	For evils without number have surrounded me; my iniquities have overtaken me, and I was not able to see. They are multiplied above the hairs of my head: and my heart hath forsaken me. My iniquities.... That is, the sins of all mankind, which I have taken upon me.	15	DRB
The Book of Psalms	39	14	Be pleased, O Lord, to deliver me: look down, O Lord, to help me.	15	DRB
The Book of Psalms	39	15	Let them be confounded and ashamed together, that seek after my soul to take it away. Let them be turned backward and be ashamed that desire evils to me.	15	DRB
The Book of Psalms	39	16	Let them immediately bear their confusion, that say to me: ’Tis well, ’tis well. ’Tis well.... The Hebrew here is an interjection of insult and derision, like the Vah. Matt. 27.49.	15	DRB
The Book of Psalms	39	17	Let all that seek thee rejoice and be glad in thee: and let such as love thy salvation say always: The Lord be magnified.	15	DRB
The Book of Psalms	39	18	But I am a beggar and poor: the Lord is careful for me. Thou art my helper and my protector: O my God, be not slack. Psalms Chapter 40 Beatus qui intelligit. The happiness of him that shall believe in Christ; notwithstanding the humility and poverty in which he shall come: the malice of his enemies, especially of the traitor Judas.	15	DRB
The Book of Psalms	40	1	Unto the end, a psalm for David himself.	15	DRB
The Book of Psalms	40	2	Blessed is he that understandeth concerning the needy and the poor: the Lord will deliver him in the evil day.	15	DRB
The Book of Psalms	40	3	The Lord preserve him and give him life, and make him blessed upon the earth: and deliver him not up to the will of his enemies.	15	DRB
The Book of Psalms	40	4	The Lord help him on his bed of sorrow: thou hast turned all his couch in his sickness.	15	DRB
The Book of Psalms	40	5	I said: O Lord, be thou merciful to me: heal my soul, for I have sinned against thee.	15	DRB
The Book of Psalms	40	6	My enemies have spoken evils against me: when shall he die and his name perish?	15	DRB
The Book of Psalms	40	7	And if he came in to see me, he spoke vain things: his heart gathered together iniquity to itself. He went out and spoke to the same purpose.	15	DRB
The Book of Psalms	40	8	All my enemies whispered together against me: they devised evils to me.	15	DRB
The Book of Psalms	40	9	They determined against me an unjust word: shall he that sleepeth rise again no more?	15	DRB
The Book of Psalms	40	10	For even the man of my peace, in whom I trusted, who ate my bread, hath greatly supplanted me.	15	DRB
The Book of Psalms	40	11	But thou, O Lord, have mercy on me, and raise me up again: and I will requite them.	15	DRB
The Book of Psalms	40	12	By this I know, that thou hast had a good will for me: because my enemy shall not rejoice over me.	15	DRB
The Book of Psalms	40	13	But thou hast upheld me by reason of my innocence: and hast established me in thy sight for ever.	15	DRB
The Book of Psalms	40	14	Blessed be the Lord the God of Israel from eternity to eternity. So be it. So be it. Psalms Chapter 41 Quemadmodum desiderat. The fervent desire of the just after God: hope in afflictions.	15	DRB
The Book of Psalms	41	1	Unto the end, understanding for the sons of Core.	15	DRB
The Book of Psalms	41	2	As the hart panteth after the fountains of water; so my soul panteth after thee, O God.	15	DRB
The Book of Psalms	41	3	My soul hath thirsted after the strong living God; when shall I come and appear before the face of God?	15	DRB
The Book of Psalms	41	4	My tears have been my bread day and night, whilst it is said to me daily: Where is thy God?	15	DRB
The Book of Psalms	41	5	These things I remembered, and poured out my soul in me: for I shall go over into the place of the wonderful tabernacle, even to the house of God: With the voice of joy and praise; the noise of one feasting.	15	DRB
The Book of Psalms	41	6	Why art thou sad, O my soul? and why dost thou trouble me? Hope in God, for I will still give praise to him: the salvation of my countenance,	15	DRB
The Book of Psalms	41	7	And my God. My soul is troubled within my self: therefore will I remember thee from the land of Jordan and Hermoniim, from the little hill.	15	DRB
The Book of Psalms	41	8	Deep calleth on deep, at the noise of thy flood-gates. All thy heights and thy billows have passed over me.	15	DRB
The Book of Psalms	41	9	In the daytime the Lord hath commanded his mercy; and a canticle to him in the night. With me is prayer to the God of my life.	15	DRB
The Book of Psalms	41	10	I will say to God: Thou art my support. Why hast thou forgotten me? and why go I mourning, whilst my enemy afflicteth me?	15	DRB
The Book of Psalms	41	11	Whilst my bones are broken, my enemies who trouble me have reproached me; Whilst they say to me day by day: Where is thy God?	15	DRB
The Book of Psalms	41	12	Why art thou cast down, O my soul? and why dost thou disquiet me? Hope thou in God, for I will still give praise to him: the salvation of my countenance, and my God. Psalms Chapter 42 Judica me, Deus. The prophet aspireth after the temple and altar of God.	15	DRB
The Book of Psalms	42	1	A psalm for David. Judge me, O God, and distinguish my cause from the nation that is not holy: deliver me from the unjust and deceitful man.	15	DRB
The Book of Psalms	42	2	For thou art God my strength: why hast thou cast me off? and why do I go sorrowful whilst the enemy afflicteth me?	15	DRB
The Book of Psalms	42	3	Send forth thy light and thy truth: they have conducted me, and brought me unto thy holy hill, and into thy tabernacles.	15	DRB
The Book of Psalms	42	4	And I will go in to the altar of God: to God who giveth joy to my youth.	15	DRB
